"reg";"tech";"year";"count";"share";"rank"
"ME";"Kunstmatige intelligentie en data";2013;1;0,1;31
"ME";"Kunstmatige intelligentie en data";2014;1;0,07;28
"ME";"Kunstmatige intelligentie en data";2015;1;0,06;34
"ME";"Kunstmatige intelligentie en data";2017;3;0,11;31
"ME";"Kunstmatige intelligentie en data";2019;8;0,11;31
"ME";"Kunstmatige intelligentie en data";2020;6;0,06;40
"ME";"Kunstmatige intelligentie en data";2021;9;0,07;36
"ME";"Kunstmatige intelligentie en data";2022;5;0,04;41
"ME";"Kunstmatige intelligentie en data";2023;2;0,03;41
"ME";"Optica en geintegreerde fotonica";2001;1;0,03;31
"ME";"Optica en geintegreerde fotonica";2005;3;0,07;33
"ME";"Optica en geintegreerde fotonica";2006;2;0,04;33
"ME";"Optica en geintegreerde fotonica";2007;5;0,1;26
"ME";"Optica en geintegreerde fotonica";2008;2;0,04;32
"ME";"Optica en geintegreerde fotonica";2009;1;0,02;39
"ME";"Optica en geintegreerde fotonica";2010;6;0,1;30
"ME";"Optica en geintegreerde fotonica";2011;4;0,06;33
"ME";"Optica en geintegreerde fotonica";2012;7;0,09;28
"ME";"Optica en geintegreerde fotonica";2013;10;0,11;27
"ME";"Optica en geintegreerde fotonica";2014;7;0,07;29
"ME";"Optica en geintegreerde fotonica";2015;9;0,1;30
"ME";"Optica en geintegreerde fotonica";2016;6;0,06;34
"ME";"Optica en geintegreerde fotonica";2017;5;0,04;36
"ME";"Optica en geintegreerde fotonica";2018;7;0,06;35
"ME";"Optica en geintegreerde fotonica";2019;5;0,04;36
"ME";"Optica en geintegreerde fotonica";2020;4;0,03;37
"ME";"Optica en geintegreerde fotonica";2022;1;0,01;46
"ME";"Optica en geintegreerde fotonica";2023;1;0,02;41
"ME";"Optomechatronica";2006;1;0,08;27
"ME";"Optomechatronica";2007;1;0,08;29
"ME";"Optomechatronica";2008;2;0,14;28
"ME";"Optomechatronica";2009;1;0,07;33
"ME";"Optomechatronica";2012;2;0,11;30
"ME";"Optomechatronica";2014;3;0,1;33
"ME";"Optomechatronica";2016;5;0,14;29
"ME";"Optomechatronica";2018;6;0,1;31
"ME";"Optomechatronica";2019;10;0,14;29
"ME";"Optomechatronica";2020;8;0,09;32
"ME";"Optomechatronica";2021;1;0,01;47
"ME";"Optomechatronica";2023;1;0,03;36
"ME";"Quantum";2009;1;0,18;19
"ME";"Quantum";2013;1;0,26;21
"MK";"Beeldvormingstechnologie";2020;1;0,01;50
"MK";"Biotechnologie gericht op moleculen en cellen";2015;1;0,01;57
"MK";"Biotechnologie gericht op moleculen en cellen";2016;1;0,01;58
"MK";"Cybersecurity";2006;1;0,03;33
"MK";"Cybersecurity";2007;1;0,03;40
"MK";"Cybersecurity";2009;1;0,03;43
"MK";"Energiematerialen";2020;1;0,01;54
"MK";"Halfgeleiders";2020;1;0,01;45
"MK";"Kunstmatige intelligentie en data";2019;1;0,01;47
"MK";"Kunstmatige intelligentie en data";2022;1;0,01;54
"MK";"Optica en geintegreerde fotonica";2020;1;0,01;56
"MK";"Optomechatronica";2020;1;0,01;51
"MN";"Biotechnologie gericht op moleculen en cellen";2018;2;0,01;54
"MO";"Biotechnologie gericht op moleculen en cellen";2021;2;0,01;57
"MO";"Biotechnologie gericht op moleculen en cellen";2022;4;0,02;45
"MO";"Biotechnologie gericht op moleculen en cellen";2023;6;0,07;38
"MO";"Cybersecurity";2013;1;0,02;44
"MO";"Cybersecurity";2015;1;0,02;45
"MO";"Cybersecurity";2019;1;0,01;54
"MO";"Energiematerialen";2005;2;0,05;36
"MO";"Energiematerialen";2017;1;0,01;46
"MO";"Energiematerialen";2023;3;0,05;33
"MO";"Halfgeleiders";2023;1;0,02;32
"MO";"Optica en geintegreerde fotonica";2007;1;0,02;38
"MO";"Optica en geintegreerde fotonica";2011;3;0,04;35
"MT";"Beeldvormingstechnologie";2015;1;0,02;42
"MT";"Beeldvormingstechnologie";2017;1;0,02;44
"MT";"Beeldvormingstechnologie";2021;3;0,03;40
"MT";"Biotechnologie gericht op moleculen en cellen";2006;1;0,01;54
"MT";"Biotechnologie gericht op moleculen en cellen";2015;1;0,01;57
"MT";"Biotechnologie gericht op moleculen en cellen";2017;1;0,01;63
"MT";"Biotechnologie gericht op moleculen en cellen";2019;1;0,01;64
"MT";"Biotechnologie gericht op moleculen en cellen";2021;3;0,02;50
"MT";"Cybersecurity";2003;1;0,04;35
"MT";"Cybersecurity";2005;1;0,04;37
"MT";"Cybersecurity";2008;1;0,03;41
"MT";"Cybersecurity";2009;3;0,08;37
"MT";"Cybersecurity";2018;1;0,01;47
"MT";"Cybersecurity";2019;1;0,01;54
"MT";"Cybersecurity";2020;3;0,03;49
"MT";"Cybersecurity";2021;1;0,01;50
"MT";"Energiematerialen";2006;1;0,02;42
"MT";"Energiematerialen";2008;1;0,02;39
"MT";"Energiematerialen";2016;1;0,01;48
"MT";"Energiematerialen";2017;5;0,06;38
"MT";"Energiematerialen";2018;2;0,02;45
"MT";"Halfgeleiders";2006;1;0,02;35
"MT";"Halfgeleiders";2011;2;0,03;36
"MT";"Kunstmatige intelligentie en data";2006;1;0,19;24
"MT";"Kunstmatige intelligentie en data";2019;1;0,01;47
"MT";"Kunstmatige intelligentie en data";2020;1;0,01;62
"MT";"Kunstmatige intelligentie en data";2021;8;0,06;38
"MT";"Kunstmatige intelligentie en data";2022;3;0,02;45
"MT";"Optica en geintegreerde fotonica";2014;1;0,01;50
"MT";"Optomechatronica";2015;1;0,03;42
"MT";"Optomechatronica";2017;2;0,04;38
"MT";"Optomechatronica";2021;3;0,03;39
"MT";"Quantum";2021;1;0,21;22
"MU";"Biotechnologie gericht op moleculen en cellen";2017;1;0,01;63
"MU";"Cybersecurity";2001;1;0,04;33
"MU";"Cybersecurity";2018;1;0,01;47
"MX";"Beeldvormingstechnologie";2019;1;0,01;48
"MX";"Biotechnologie gericht op moleculen en cellen";2000;1;0,01;46
"MX";"Biotechnologie gericht op moleculen en cellen";2007;1;0,01;53
"MX";"Biotechnologie gericht op moleculen en cellen";2008;2;0,02;50
"MX";"Biotechnologie gericht op moleculen en cellen";2009;3;0,03;47
"MX";"Biotechnologie gericht op moleculen en cellen";2010;2;0,02;49
"MX";"Biotechnologie gericht op moleculen en cellen";2011;4;0,04;45
"MX";"Biotechnologie gericht op moleculen en cellen";2012;1;0,01;59
"MX";"Biotechnologie gericht op moleculen en cellen";2015;1;0,01;57
"MX";"Biotechnologie gericht op moleculen en cellen";2019;1;0,01;64
"MX";"Biotechnologie gericht op moleculen en cellen";2020;1;0,01;64
"MX";"Biotechnologie gericht op moleculen en cellen";2022;1;0,01;63
"MX";"Cybersecurity";2010;1;0,03;42
"MX";"Energiematerialen";2011;2;0,03;41
"MX";"Energiematerialen";2015;1;0,01;49
"MX";"Groene chemische productieprocessen";2008;1;0,17;26
"MX";"Groene chemische productieprocessen";2009;1;0,14;31
"MX";"Groene chemische productieprocessen";2010;1;0,12;32
"MX";"Groene chemische productieprocessen";2011;2;0,23;27
"MX";"Halfgeleiders";2002;1;0,03;36
"MX";"Optica en geintegreerde fotonica";2009;1;0,02;39
"MX";"Optomechatronica";2019;1;0,01;51
"MY";"Beeldvormingstechnologie";2005;1;0,07;29
"MY";"Beeldvormingstechnologie";2009;4;0,2;26
"MY";"Beeldvormingstechnologie";2010;5;0,25;26
"MY";"Beeldvormingstechnologie";2011;11;0,51;21
"MY";"Beeldvormingstechnologie";2012;12;0,46;22
"MY";"Beeldvormingstechnologie";2013;3;0,1;28
"MY";"Beeldvormingstechnologie";2014;7;0,17;26
"MY";"Beeldvormingstechnologie";2015;1;0,02;42
"MY";"Beeldvormingstechnologie";2018;1;0,02;45
"MY";"Beeldvormingstechnologie";2019;2;0,03;42
"MY";"Beeldvormingstechnologie";2020;5;0,06;40
"MY";"Beeldvormingstechnologie";2021;1;0,01;48
"MY";"Beeldvormingstechnologie";2022;6;0,08;35
"MY";"Beeldvormingstechnologie";2023;2;0,06;35
"MY";"Biotechnologie gericht op moleculen en cellen";2000;1;0,01;46
"MY";"Biotechnologie gericht op moleculen en cellen";2003;2;0,02;45
"MY";"Biotechnologie gericht op moleculen en cellen";2004;1;0,01;49
"MY";"Biotechnologie gericht op moleculen en cellen";2005;1;0,01;50
"MY";"Biotechnologie gericht op moleculen en cellen";2006;1;0,01;54
"MY";"Biotechnologie gericht op moleculen en cellen";2007;3;0,03;45
"MY";"Biotechnologie gericht op moleculen en cellen";2008;3;0,03;46
"MY";"Biotechnologie gericht op moleculen en cellen";2009;11;0,11;34
"MY";"Biotechnologie gericht op moleculen en cellen";2010;18;0,18;32
"MY";"Biotechnologie gericht op moleculen en cellen";2011;17;0,17;30
"MY";"Biotechnologie gericht op moleculen en cellen";2012;22;0,21;28
"MY";"Biotechnologie gericht op moleculen en cellen";2013;28;0,26;29
"MY";"Biotechnologie gericht op moleculen en cellen";2014;19;0,16;30
"MY";"Biotechnologie gericht op moleculen en cellen";2015;18;0,16;33
"MY";"Biotechnologie gericht op moleculen en cellen";2016;13;0,11;37
"MY";"Biotechnologie gericht op moleculen en cellen";2017;17;0,13;33
"MY";"Biotechnologie gericht op moleculen en cellen";2018;6;0,04;41
"MY";"Biotechnologie gericht op moleculen en cellen";2019;12;0,08;36
"MY";"Biotechnologie gericht op moleculen en cellen";2020;11;0,07;37
"MY";"Biotechnologie gericht op moleculen en cellen";2021;3;0,02;50
"MY";"Biotechnologie gericht op moleculen en cellen";2022;4;0,02;45
"MY";"Biotechnologie gericht op moleculen en cellen";2023;3;0,03;46
"MY";"Cybersecurity";2001;1;0,04;33
"MY";"Cybersecurity";2003;2;0,08;31
"MY";"Cybersecurity";2004;2;0,08;31
"MY";"Cybersecurity";2006;1;0,03;33
"MY";"Cybersecurity";2007;6;0,17;28
"MY";"Cybersecurity";2008;6;0,16;27
"MY";"Cybersecurity";2009;18;0,51;23
"MY";"Cybersecurity";2010;19;0,6;19
"MY";"Cybersecurity";2011;13;0,41;19
"MY";"Cybersecurity";2012;33;0,89;15
"MY";"Cybersecurity";2013;18;0,4;20
"MY";"Cybersecurity";2014;30;0,54;18
"MY";"Cybersecurity";2015;22;0,38;20
"MY";"Cybersecurity";2016;19;0,28;23
"MY";"Cybersecurity";2017;5;0,07;39
"MY";"Cybersecurity";2018;6;0,08;37
"MY";"Cybersecurity";2019;9;0,1;35
"MY";"Cybersecurity";2020;15;0,15;32
"MY";"Cybersecurity";2021;15;0,17;31
"MY";"Cybersecurity";2022;10;0,13;32
"MY";"Cybersecurity";2023;2;0,05;37
"MY";"Energiematerialen";2002;1;0,04;33
"MY";"Energiematerialen";2004;3;0,1;27
"MY";"Energiematerialen";2005;4;0,11;30
"MY";"Energiematerialen";2006;1;0,02;42
"MY";"Energiematerialen";2007;1;0,02;41
"MY";"Energiematerialen";2008;1;0,02;39
"MY";"Energiematerialen";2009;6;0,11;31
"MY";"Energiematerialen";2010;3;0,05;35
"MY";"Energiematerialen";2011;6;0,08;30
"MY";"Energiematerialen";2012;8;0,1;32
"MY";"Energiematerialen";2013;12;0,14;29
"MY";"Energiematerialen";2014;4;0,05;35
"MY";"Energiematerialen";2015;7;0,1;32
"MY";"Energiematerialen";2016;5;0,07;34
"MY";"Energiematerialen";2018;13;0,15;28
"MY";"Energiematerialen";2019;3;0,03;42
"MY";"Energiematerialen";2020;7;0,07;34
"MY";"Energiematerialen";2021;8;0,08;31
"MY";"Energiematerialen";2022;7;0,07;31
"MY";"Energiematerialen";2023;6;0,1;27
"MY";"Groene chemische productieprocessen";2007;1;0,23;23
"MY";"Groene chemische productieprocessen";2009;2;0,28;27
"MY";"Groene chemische productieprocessen";2010;5;0,6;22
"MY";"Groene chemische productieprocessen";2011;5;0,59;22
"MY";"Groene chemische productieprocessen";2012;2;0,23;25
"MY";"Groene chemische productieprocessen";2013;4;0,46;25
"MY";"Groene chemische productieprocessen";2014;1;0,11;27
"MY";"Groene chemische productieprocessen";2015;2;0,22;27
"MY";"Groene chemische productieprocessen";2016;3;0,36;22
"MY";"Groene chemische productieprocessen";2017;4;0,52;22
"MY";"Groene chemische productieprocessen";2019;1;0,16;29
"MY";"Groene chemische productieprocessen";2020;2;0,29;30
"MY";"Groene chemische productieprocessen";2022;1;0,17;28
"MY";"Halfgeleiders";2001;2;0,07;26
"MY";"Halfgeleiders";2002;4;0,12;25
"MY";"Halfgeleiders";2003;2;0,05;32
"MY";"Halfgeleiders";2004;8;0,19;24
"MY";"Halfgeleiders";2005;7;0,15;26
"MY";"Halfgeleiders";2006;7;0,13;27
"MY";"Halfgeleiders";2007;17;0,28;23
"MY";"Halfgeleiders";2008;9;0,15;27
"MY";"Halfgeleiders";2009;14;0,21;25
"MY";"Halfgeleiders";2010;6;0,09;28
"MY";"Halfgeleiders";2011;11;0,14;26
"MY";"Halfgeleiders";2012;26;0,31;21
"MY";"Halfgeleiders";2013;16;0,19;24
"MY";"Halfgeleiders";2014;16;0,19;23
"MY";"Halfgeleiders";2015;13;0,17;23
"MY";"Halfgeleiders";2016;25;0,3;20
"MY";"Halfgeleiders";2017;24;0,27;20
"MY";"Halfgeleiders";2018;62;0,64;11
"MY";"Halfgeleiders";2019;28;0,27;21
"MY";"Halfgeleiders";2020;17;0,16;23
"MY";"Halfgeleiders";2021;11;0,11;24
"MY";"Halfgeleiders";2022;6;0,06;27
"MY";"Halfgeleiders";2023;4;0,07;25
"MY";"Kunstmatige intelligentie en data";2004;1;0,27;22
"MY";"Kunstmatige intelligentie en data";2009;3;0,53;19
"MY";"Kunstmatige intelligentie en data";2010;3;0,47;21
"MY";"Kunstmatige intelligentie en data";2011;5;0,71;19
"MY";"Kunstmatige intelligentie en data";2012;1;0,13;29
"MY";"Kunstmatige intelligentie en data";2013;2;0,2;27
"MY";"Kunstmatige intelligentie en data";2014;2;0,14;26
"MY";"Kunstmatige intelligentie en data";2015;11;0,71;15
"MY";"Kunstmatige intelligentie en data";2016;2;0,12;34
"MY";"Kunstmatige intelligentie en data";2017;1;0,04;40
"MY";"Kunstmatige intelligentie en data";2018;1;0,02;42
"MY";"Kunstmatige intelligentie en data";2019;3;0,04;39
"MY";"Kunstmatige intelligentie en data";2020;6;0,06;40
"MY";"Kunstmatige intelligentie en data";2021;14;0,11;31
"MY";"Kunstmatige intelligentie en data";2022;12;0,1;33
"MY";"Kunstmatige intelligentie en data";2023;3;0,05;37
"MY";"Optica en geintegreerde fotonica";2001;2;0,07;28
"MY";"Optica en geintegreerde fotonica";2002;1;0,03;36
"MY";"Optica en geintegreerde fotonica";2004;4;0,11;30
"MY";"Optica en geintegreerde fotonica";2005;1;0,02;39
"MY";"Optica en geintegreerde fotonica";2006;1;0,02;40
"MY";"Optica en geintegreerde fotonica";2008;2;0,04;32
"MY";"Optica en geintegreerde fotonica";2009;2;0,03;36
"MY";"Optica en geintegreerde fotonica";2010;2;0,03;37
"MY";"Optica en geintegreerde fotonica";2011;2;0,03;37
"MY";"Optica en geintegreerde fotonica";2012;9;0,11;26
"MY";"Optica en geintegreerde fotonica";2013;3;0,03;36
"MY";"Optica en geintegreerde fotonica";2014;6;0,06;31
"MY";"Optica en geintegreerde fotonica";2015;6;0,06;31
"MY";"Optica en geintegreerde fotonica";2016;6;0,06;34
"MY";"Optica en geintegreerde fotonica";2017;3;0,03;41
"MY";"Optica en geintegreerde fotonica";2018;2;0,02;42
"MY";"Optica en geintegreerde fotonica";2019;8;0,06;33
"MY";"Optica en geintegreerde fotonica";2020;4;0,03;37
"MY";"Optica en geintegreerde fotonica";2021;2;0,02;40
"MY";"Optomechatronica";2002;2;0,29;19
"MY";"Optomechatronica";2005;2;0,19;25
"MY";"Optomechatronica";2009;4;0,29;24
"MY";"Optomechatronica";2010;5;0,37;23
"MY";"Optomechatronica";2011;9;0,63;19
"MY";"Optomechatronica";2012;12;0,66;20
"MY";"Optomechatronica";2013;3;0,14;27
"MY";"Optomechatronica";2014;8;0,28;25
"MY";"Optomechatronica";2016;2;0,05;40
"MY";"Optomechatronica";2018;1;0,02;46
"MY";"Optomechatronica";2019;2;0,03;39
"MY";"Optomechatronica";2020;5;0,06;39
"MY";"Optomechatronica";2021;1;0,01;47
"MY";"Optomechatronica";2022;4;0,06;38
"MY";"Optomechatronica";2023;2;0,06;31
"MY";"Quantum";2009;1;0,18;19
"MY";"Quantum";2011;1;0,21;24
"MY";"Quantum";2013;3;0,79;13
NA;"Energiematerialen";2017;1;0,01;46
NA;"Halfgeleiders";2023;1;0,02;32
"NC";"Beeldvormingstechnologie";2017;1;0,02;44
"NC";"Beeldvormingstechnologie";2018;1;0,02;45
"NC";"Biotechnologie gericht op moleculen en cellen";2000;1;0,01;46
"NC";"Biotechnologie gericht op moleculen en cellen";2008;1;0,01;55
"NC";"Biotechnologie gericht op moleculen en cellen";2017;2;0,02;52
"NC";"Biotechnologie gericht op moleculen en cellen";2018;2;0,01;54
"NC";"Biotechnologie gericht op moleculen en cellen";2020;2;0,01;54
"NC";"Biotechnologie gericht op moleculen en cellen";2021;1;0,01;65
"NC";"Biotechnologie gericht op moleculen en cellen";2022;2;0,01;55
"NC";"Cybersecurity";2009;1;0,03;43
"NC";"Cybersecurity";2010;1;0,03;42
"NC";"Cybersecurity";2011;2;0,06;35
"NC";"Cybersecurity";2021;1;0,01;50
"NC";"Energiematerialen";2003;1;0,04;34
"NC";"Energiematerialen";2019;1;0,01;51
"NC";"Energiematerialen";2022;1;0,01;49
"NC";"Halfgeleiders";2019;1;0,01;42
"NC";"Kunstmatige intelligentie en data";2020;2;0,02;50
"NC";"Kunstmatige intelligentie en data";2021;4;0,03;46
"NC";"Optica en geintegreerde fotonica";2017;1;0,01;50
"NC";"Optomechatronica";2017;1;0,02;45
"NC";"Optomechatronica";2018;1;0,02;46
"NC";"Optomechatronica";2022;1;0,01;48
"NE";"Biotechnologie gericht op moleculen en cellen";2000;1;0,01;46
"NG";"Beeldvormingstechnologie";2019;1;0,01;48
"NG";"Biotechnologie gericht op moleculen en cellen";2002;1;0,01;51
"NG";"Cybersecurity";2018;2;0,03;44
"NG";"Optomechatronica";2019;1;0,01;51
"NI";"Cybersecurity";2019;1;0,01;54
"NL";"Beeldvormingstechnologie";2000;58;8,54;3
"NL";"Beeldvormingstechnologie";2001;51;6,38;4
"NL";"Beeldvormingstechnologie";2002;82;8,5;4
"NL";"Beeldvormingstechnologie";2003;81;7,92;4
"NL";"Beeldvormingstechnologie";2004;47;3,8;6
"NL";"Beeldvormingstechnologie";2005;57;3,97;5
"NL";"Beeldvormingstechnologie";2006;88;4,99;4
"NL";"Beeldvormingstechnologie";2007;114;5,97;4
"NL";"Beeldvormingstechnologie";2008;154;7,68;4
"NL";"Beeldvormingstechnologie";2009;115;5,85;4
"NL";"Beeldvormingstechnologie";2010;158;8;4
"NL";"Beeldvormingstechnologie";2011;114;5,33;4
"NL";"Beeldvormingstechnologie";2012;190;7,21;4
"NL";"Beeldvormingstechnologie";2013;221;7,36;4
"NL";"Beeldvormingstechnologie";2014;229;5,71;4
"NL";"Beeldvormingstechnologie";2015;231;5,73;6
"NL";"Beeldvormingstechnologie";2016;237;5,14;6
"NL";"Beeldvormingstechnologie";2017;277;5,13;6
"NL";"Beeldvormingstechnologie";2018;278;4,52;6
"NL";"Beeldvormingstechnologie";2019;310;4,14;6
"NL";"Beeldvormingstechnologie";2020;263;2,98;6
"NL";"Beeldvormingstechnologie";2021;240;2,77;6
"NL";"Beeldvormingstechnologie";2022;174;2,44;6
"NL";"Beeldvormingstechnologie";2023;125;3,53;6
"NL";"Biotechnologie gericht op moleculen en cellen";2000;133;1,69;10
"NL";"Biotechnologie gericht op moleculen en cellen";2001;181;1,69;8
"NL";"Biotechnologie gericht op moleculen en cellen";2002;184;1,75;9
"NL";"Biotechnologie gericht op moleculen en cellen";2003;192;1,9;9
"NL";"Biotechnologie gericht op moleculen en cellen";2004;193;2,01;8
"NL";"Biotechnologie gericht op moleculen en cellen";2005;203;2,17;7
"NL";"Biotechnologie gericht op moleculen en cellen";2006;212;2,29;9
"NL";"Biotechnologie gericht op moleculen en cellen";2007;233;2,5;8
"NL";"Biotechnologie gericht op moleculen en cellen";2008;227;2,42;8
"NL";"Biotechnologie gericht op moleculen en cellen";2009;265;2,67;8
"NL";"Biotechnologie gericht op moleculen en cellen";2010;247;2,53;8
"NL";"Biotechnologie gericht op moleculen en cellen";2011;218;2,19;9
"NL";"Biotechnologie gericht op moleculen en cellen";2012;221;2,09;10
"NL";"Biotechnologie gericht op moleculen en cellen";2013;234;2,17;9
"NL";"Biotechnologie gericht op moleculen en cellen";2014;252;2,18;10
"NL";"Biotechnologie gericht op moleculen en cellen";2015;229;2,07;10
"NL";"Biotechnologie gericht op moleculen en cellen";2016;279;2,29;8
"NL";"Biotechnologie gericht op moleculen en cellen";2017;254;1,92;10
"NL";"Biotechnologie gericht op moleculen en cellen";2018;240;1,77;10
"NL";"Biotechnologie gericht op moleculen en cellen";2019;243;1,64;10
"NL";"Biotechnologie gericht op moleculen en cellen";2020;251;1,61;10
"NL";"Biotechnologie gericht op moleculen en cellen";2021;274;1,65;9
"NL";"Biotechnologie gericht op moleculen en cellen";2022;193;1,19;11
"NL";"Biotechnologie gericht op moleculen en cellen";2023;126;1,37;9
"NL";"Cybersecurity";2000;37;2,88;9
"NL";"Cybersecurity";2001;57;2,44;10
"NL";"Cybersecurity";2002;55;2,06;10
"NL";"Cybersecurity";2003;96;3,62;8
"NL";"Cybersecurity";2004;77;2,96;8
"NL";"Cybersecurity";2005;70;2,48;10
"NL";"Cybersecurity";2006;88;2,76;10
"NL";"Cybersecurity";2007;123;3,44;8
"NL";"Cybersecurity";2008;69;1,89;12
"NL";"Cybersecurity";2009;71;2;11
"NL";"Cybersecurity";2010;51;1,61;11
"NL";"Cybersecurity";2011;40;1,25;13
"NL";"Cybersecurity";2012;43;1,16;14
"NL";"Cybersecurity";2013;42;0,93;14
"NL";"Cybersecurity";2014;61;1,1;14
"NL";"Cybersecurity";2015;65;1,13;12
"NL";"Cybersecurity";2016;75;1,1;13
"NL";"Cybersecurity";2017;71;0,96;13
"NL";"Cybersecurity";2018;57;0,73;14
"NL";"Cybersecurity";2019;70;0,77;14
"NL";"Cybersecurity";2020;80;0,82;15
"NL";"Cybersecurity";2021;59;0,69;16
"NL";"Cybersecurity";2022;54;0,69;15
"NL";"Cybersecurity";2023;17;0,41;19
"NL";"Energiematerialen";2000;45;3,12;6
"NL";"Energiematerialen";2001;78;4,24;5
"NL";"Energiematerialen";2002;57;2,55;7
"NL";"Energiematerialen";2003;50;1,86;7
"NL";"Energiematerialen";2004;77;2,5;7
"NL";"Energiematerialen";2005;76;2,07;8
"NL";"Energiematerialen";2006;71;1,77;8
"NL";"Energiematerialen";2007;101;2,24;9
"NL";"Energiematerialen";2008;112;2,26;8
"NL";"Energiematerialen";2009;94;1,74;9
"NL";"Energiematerialen";2010;114;1,81;8
"NL";"Energiematerialen";2011;103;1,41;9
"NL";"Energiematerialen";2012;125;1,49;8
"NL";"Energiematerialen";2013;99;1,18;9
"NL";"Energiematerialen";2014;95;1,18;10
"NL";"Energiematerialen";2015;82;1,13;10
"NL";"Energiematerialen";2016;99;1,35;8
"NL";"Energiematerialen";2017;100;1,27;9
"NL";"Energiematerialen";2018;96;1,12;9
"NL";"Energiematerialen";2019;104;1,11;9
"NL";"Energiematerialen";2020;91;0,97;9
"NL";"Energiematerialen";2021;93;0,96;9
"NL";"Energiematerialen";2022;70;0,73;10
"NL";"Energiematerialen";2023;40;0,68;11
"NL";"Groene chemische productieprocessen";2000;4;2,15;11
"NL";"Groene chemische productieprocessen";2001;2;1;13
"NL";"Groene chemische productieprocessen";2002;8;3,6;7
"NL";"Groene chemische productieprocessen";2003;12;4,3;4
"NL";"Groene chemische productieprocessen";2004;18;5,88;5
"NL";"Groene chemische productieprocessen";2005;10;3,26;7
"NL";"Groene chemische productieprocessen";2006;14;3,44;6
"NL";"Groene chemische productieprocessen";2007;20;4,64;5
"NL";"Groene chemische productieprocessen";2008;20;3,45;6
"NL";"Groene chemische productieprocessen";2009;46;6,41;4
"NL";"Groene chemische productieprocessen";2010;38;4,53;5
"NL";"Groene chemische productieprocessen";2011;28;3,28;7
"NL";"Groene chemische productieprocessen";2012;22;2,54;10
