Organization Name,Organization Name URL,Full Description,Industries,Headquarters Location,Description,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Exit Date,Exit Date Precision,Trademarks Registered,Monthly Visits,Active Tech Count,Total Products Active,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Downloads Last 30 Days,Most Popular Patent Class,Most Popular Trademark Class,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Number of Funding Rounds,Last Funding Date,Headquarters Regions,Estimated Revenue Range,Top 5 Investors,Most Recent Valuation Range,Date of Most Recent Valuation,Patents Granted,IPO Status,Postal Code,Founded Date,Founded Date Precision,Company Type,Website,LinkedIn,Number of Exits,Number of Exits (IPO),Industry Groups,Number of Founders,Founders,Number of Employees,Funding Status,Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,CB Rank (Organization),CB Rank (Company),Hub Tags,Number of Sub-Orgs,Diversity Spotlight (US Headquarters Only),Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Diversity Investments,Number of Lead Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks)
Lionbridge,https://www.crunchbase.com/organization/lionbridge,"Lionbridge partners with brands to break barriers and build bridges all over the world. For more than 20 years, we have helped companies connect with global customers and employees by delivering localization and training data services in 350+ languages. Through our world-class platform, we orchestrate a network of one million passionate experts in 5000+ cities, who partner with brands to create culturally rich experiences. Relentless in our love of linguistics, we use the best of human and machine intelligence to forge understanding that resonates with our customers’ customers. Based in Waltham, Mass., Lionbridge maintains solution centers in 26 countries. Learn more at www.lionbridge.com.","Artificial Intelligence (AI), Crowdsourcing, Enterprise Software, Information Technology, Language Learning, Machine Learning, SaaS, Translation Service","Waltham, Massachusetts, United States",Lionbridge is a localization and AI training data company with offices in 26 countries.,12000000,USD,12000000,1999-08-20,day,2,"737,777",97,68,12000000,USD,12000000,,Computing; Calculating,Advertising; business,12000000,USD,12000000,2,1999-03-15,"Greater Boston Area, East Coast, New England",$500M to $1B,"Advent International, Capital Resource Partners, Morgan Stanley Dean Witter",,,4,Delisted,02451,1996-01-01,year,For Profit,http://www.lionbridge.com/,https://www.linkedin.com/company/lionbridge/,,,"Artificial Intelligence (AI), Data and Analytics, Education, Information Technology, Other, Professional Services, Science and Engineering, Software",1,Rory J. Cowan,5001-10000,M&A,Venture - Series Unknown,12000000,USD,12000000,Venture - Series Unknown,1,3,12,"Made Acquisitions, Was Acquired","112,628","111,780",,1,,,,,,,,,,
Thankful,https://www.crunchbase.com/organization/abot-labs-inc,"Developer of an automation software created to improve online customer service. The company's software utilizes artificial intelligence to deflect half of inbound queries that are the repetitive tasks and leaves customer care agents more time to solve difficult and interesting issues, enabling clients of eCommerce customer service to improve customer satisfaction and lower costs.","Artificial Intelligence (AI), Customer Service, Software","Los Angeles, California, United States",Thankful is a Developer of an automation software created to improve online customer service.,12000000,USD,12000000,,,,,33,,12000000,USD,12000000,,,,12000000,USD,12000000,3,2021-09-27,"Greater Los Angeles Area, West Coast, Western US",$1M to $10M,"Gaingels, Bonfire Ventures, Alpha Edison, TenOneTen Ventures, Amplify.LA",,,,Private,,2016-06-12,day,For Profit,https://www.thankful.ai/,https://www.linkedin.com/company/thankfulai/,,,"Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Science and Engineering, Software",4,"Evan Tann, Jeff Ester, Jeff Ester, Theodore Mico",11-50,Early Stage Venture,Series A,12000000,USD,12000000,Series A,3,13,,,"117,837","116,889",,,,,,,,,,,,
Picogrid,https://www.crunchbase.com/organization/picogrid,,"Artificial Intelligence (AI), Government, Industrial, Military","El Segundo, California, United States",Picogrid builds a unified platform for autonomous systems.,12000000,USD,12000000,,,,"1,710",21,,12000000,USD,12000000,,,,12000000,USD,12000000,3,2024-03-26,"Greater Los Angeles Area, West Coast, Western US",$1M to $10M,"Alumni Ventures, DOMiNO Ventures, Starburst Ventures, Initialized Capital, Giant Step Capital",,,,Private,90245,2020-01-01,year,For Profit,https://picogrid.com,https://www.linkedin.com/company/picogrid,,,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Information Technology, Manufacturing, Science and Engineering, Software",2,"Martin Slosarik, Zane Mountcastle",11-50,Seed,Seed,12000000,USD,12000000,Seed,2,6,,,"120,515","119,513",,,,,,,,,,,,
BiSoft Information Technology Inc.,https://www.crunchbase.com/organization/bisoft-information-technology-inc,"BiSoft Information Technology Inc., founded 2016, is one of the Turkey’s leading international IT company. The firm and its principles have completed digital enterprise services and the-state-of-art solutions with Big Data Engineering, Data Analytics, Machine Learning, Cloud Consulting, IoT as well as  Business Intelligence and Data warehouse Projects  in the homeland Turkey and in the globe. In addition, we are providing public and private institutions with technical support, consultancy as well as tailor–made  training. We also carry out social responsibility projects by organizing events such as ‘Database Management and Business Intelligence Summer School’, which aims at addressing  the digital skills shortage affecting youth unemployment and ensuring a supply of skilled workers for businesses and to develop their digital skills and competences as well as  raising attractiveness and excellence  in information technologies.","Analytics, Big Data, Data Visualization, Information Technology, Predictive Analytics, SaaS, Software","Ankara, Ankara, Turkey","Business Intelligence, Big Data, Analytics, Data Visualization, BI, SaaS,",12000000,USD,12000000,,,,27,40,,12000000,USD,12000000,,,,12000000,USD,12000000,1,2016-11-01,"Europe, Middle East, and Africa (EMEA), Middle East, Europe, Middle East, and Africa (EMEA)",$1M to $10M,,,,,Private,06800,2016-01-19,day,For Profit,https://bisoft.com.tr,https://www.linkedin.com/company/bisoft-bilgi-teknolojileri,,,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Software",,,11-50,Seed,Pre-Seed,12000000,USD,12000000,Pre-Seed,,,,,"126,514","125,401",,,,,,,,,,,,
Slicejobs,https://www.crunchbase.com/organization/slicejobs,"Slicejobs  Technology, Re-define Efficiency Slicejobs is an AI based crowdsourcing platform which has been operating for over 4 years, with more than a million registered crowd covering 98% cities and regions in China. Utilizing Bigdata processing capability, Slicejobs can filter out the most suitable crowd for different projects in various industries. Capable crowd all over the country can provide service to the clients simultaneously.  Till now, over 100 brands are using Slicejobs to do projects such as store audit, data collection, merchandising and mystery shopper etc. Meanwhile, benefit from AI technology, Slicejobs is able to rapidly extract and analyze data at high level of accuracy. With Slicejobs BI sytem, clients can have a real-time observation on the progress and result of their projects. Official Website: www.slicejobs.com","Artificial Intelligence (AI), Crowdsourcing, Enterprise Software, Human Resources, Machine Learning, Retail Technology, Software","Shanghai, Shanghai, China",Slicejobs is an AI based crowdsourcing platform with more than a million registered crowd covering all over the China.,12000000,USD,12000000,,,,"138,886",6,,12000000,USD,12000000,,,,12000000,USD,12000000,1,2018-02-05,Asia-Pacific (APAC),,Ferry Venture Capital,,,,Private,,2016-03-01,day,For Profit,http://www.slicejobs.com,https://www.linkedin.com/company/slicejobs,,,"Administrative Services, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Other, Science and Engineering, Software",2,"Fenix Chen, Sam Huang",101-250,Early Stage Venture,Series B,12000000,USD,12000000,Series B,,1,,,"141,217","139,839",,,,,,,,,,,,
Tidal Software,https://www.crunchbase.com/organization/tidal-software,"Tidal Software provides application scheduling and performance management software that simplifies IT operations by automating and integrating performance and process management. Tidalâ€™s product puts IT operations management into the business process using new levels of automation, visibility, and control over systems. Tidal also gives IT deep visibility into and precise control over new SOA-based composite solutions consisting of packaged applications and custom components in Microsoft .NET and Java.  Tidal is venture-backed by Kleiner Perkins Caufield & Byers, Novus Ventures, Panorama Capital, and VantagePoint Venture Partners.","Application Performance Management, Intelligent Systems, Software, Web Hosting","Palo Alto, California, United States",Tidal Software provides intelligent application management and automation solutions for information technology companies.,12000000,USD,12000000,2023-01-05,day,,"1,140",58,31,12000000,USD,12000000,,,,12000000,USD,12000000,1,2001-05-09,"San Francisco Bay Area, Silicon Valley, West Coast",,"JPMorgan Partners, VantagePoint Capital Partners, Novus Ventures",,,,Private,,1979-01-01,year,For Profit,http://tidalsoftware.com,https://www.linkedin.com/company/tidal-software,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",1,Gary Leight,51-100,M&A,Series B,12000000,USD,12000000,Series B,1,3,1,"Made Acquisitions, Was Acquired","209,232","205,375",,,,,,,,,,,,
Albert,https://www.crunchbase.com/organization/albert-5,"Albert provides fruit and vegetables, baked breads, and grills. They also offer a range of organic products that include meat, organic mozzarella, pastries and snacks, baby spinach, legumes and rice, wheat bread flour, wheat pasta, olive oil, and organic drinks such as green tea, lemon, and ginger. The company's contact mode is at its physical address.","Internet, Natural Language Processing, Software","Radlice, Stredocesky kraj, Czech Republic",Albert is a supermarket.,12000000,USD,12000000,,,,"2,441,994",69,23,12000000,USD,12000000,,,,12000000,USD,12000000,1,2000-04-05,"European Union (EU), Europe, Middle East, and Africa (EMEA)",$100M to $500M,"Pictet Private Equity Investors S.A., Fast Search & Transfer, TAG Finance",,,,Private,158 00,1990-01-01,year,For Profit,https://www.albert.cz/,https://www.linkedin.com/company/albert-ceska-republika/,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Software",,,10001+,Early Stage Venture,Series B,12000000,USD,12000000,Series B,,3,,,"465,597","450,274",,,,,,,,,,,,
Full Capture Solutions,https://www.crunchbase.com/organization/full-capture-solutions,"Full Capture Solutions, Inc. develops predictive, analytic-driven solutions for the insurance industry. Its analytic technology is applied to insurance claims for discovery, forensic analysis, and predictive modeling. Its applications include automobile, environmental, liability, property, workers compensation, and recovery operations. Full Capture Solutions, was founded in 2004 and is headquartered in East Hartford, Connecticut.","Enterprise Software, Insurance, Predictive Analytics","East Hartford, Connecticut, United States","Full Capture Solutions offers predictive, analytic-driven solutions for the insurance industry.",12000000,USD,12000000,,,,,,,12000000,USD,12000000,,,,7000000,USD,7000000,2,2006-09-25,"East Coast, New England, Northeastern US",,"Ignition Partners, Greylock",,,,Private,06108,2004-01-01,year,For Profit,https://fullcapture.com/,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Software",1,Marty Ellingsworth,,Early Stage Venture,Series B,7000000,USD,7000000,Series B,2,2,,,"1,940,271","1,896,526",,,,,,,,,,,,
Astrocade AI,https://www.crunchbase.com/organization/astrocade-ai,Astrocade AI is an AI-powered social gaming platform that allows anybody to create games and interactive experiences.,"Artificial Intelligence (AI), Computer, Online Games, Social Media, Social Network","Los Altos, California, United States","Astrocade AI is an AI-powered social gaming platform that allows anybody to develop, iterate, and share games with their peers.",12000000,USD,12000000,,,,,,,12000000,USD,12000000,,,,12000000,USD,12000000,1,2024-06-11,"San Francisco Bay Area, Silicon Valley, West Coast",,"Shan Li, AME Cloud Ventures, NVentures, Eric Schmidt, The Venture Reality Fund/VRF",,,,Private,,2022-01-01,year,For Profit,https://www.astrocade.com,https://www.linkedin.com/company/astrocade,,,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Gaming, Hardware, Internet Services, Media and Entertainment, Science and Engineering, Software",3,"Ali Sadeghian, Amir Sadeghian, Fei-Fei Li",1-10,Seed,Seed,12000000,USD,12000000,Seed,,18,,,,,,,,,,,,,,,,
Tabs,https://www.crunchbase.com/organization/tabs-03d6,"Tabs provides AI-powered accounts receivable software to save time analyzing contracts, improve cash flow, and avoid billing errors.","Artificial Intelligence (AI), Software","New York, New York, United States",Tabs provides AI-powered accounts receivable software.,12000000,USD,12000000,,,,,,,12000000,USD,12000000,,,,7000000,USD,7000000,2,2024-04-11,"Greater New York Area, East Coast, Northeastern US",,"Primary Venture Partners, One Way Ventures, Company Ventures, Lightspeed Venture Partners, Primary Ventures",,,,Private,10017,2023-01-01,year,For Profit,https://tabs.inc/,https://www.linkedin.com/company/teamtabs,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",2,"Ali Hussain, Deepak Bapat",11-50,Seed,Seed,7000000,USD,7000000,Seed,2,7,,,,,,,,,,,,,,,,
