Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Organization Location,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series A - Inato,https://www.crunchbase.com/funding_round/inato-series-a--67a8ca8c,Inato,https://www.crunchbase.com/organization/inato,Series A,20000000,USD,20000000,2023-03-29,Early Stage Venture,,,,Yes,Inato is a platform designed for clinical trials that can unlock research site potential.,"Artificial Intelligence (AI), Clinical Trials, Health Care, Machine Learning, Pharmaceutical","Paris, Ile-de-France, France, Europe",,https://inato.com,$1M to $10M,35531856,USD,35531856,Early Stage Venture,3,Cathay Innovation,"Cathay Innovation, La Maison Partners, Obvious Ventures, Top Harvest Capital",4,3,"377,331"
Series B - Diligent Robotics,https://www.crunchbase.com/funding_round/diligent-robotics-series-b--58c33b61,Diligent Robotics,https://www.crunchbase.com/organization/diligent-robotics,Series B,30000000,USD,30000000,2022-04-11,Early Stage Venture,,,,Yes,Diligent Robotics develops AI-powered robot assistants to collaborate with and adapt to humans in everyday environments.,"Artificial Intelligence (AI), Human Computer Interaction, Machine Learning, Robotics, Software","Austin, Texas, United States, North America","Women Founded, Women Led",http://diligentrobots.com,$10M to $50M,80324532,USD,80324532,,8,Tiger Global Management,"Boom Capital Ventures, Cedars-Sinai Health Ventures, DNX Ventures, Gaingels, Next Coast Ventures, Promus Ventures, The E14 Fund, Tiger Global Management, True Ventures, Ubiquity Ventures",10,5,"573,466"
Series D - WSC Sports,https://www.crunchbase.com/funding_round/w-s-c-sports-series-d--1857374b,WSC Sports,https://www.crunchbase.com/organization/w-s-c-sports,Series D,100000000,USD,100000000,2022-02-15,Late Stage Venture,,,,Yes,WSC Sports is the pioneer in AI-tailored sports content experiences for fans.,"Artificial Intelligence (AI), Broadcasting, Content, Digital Media, Sports, Video","Giv'atayim, Tel Aviv, Israel, Asia",,https://wsc-sports.com/,$1M to $10M,136000000,USD,136000000,Late Stage Venture,4,ION Crossover Partners,"Detroit Venture Partners, Intel Capital, ION Crossover Partners, O.G. Venture Partners",4,4,"560,622"
Series C - Phantom AI,https://www.crunchbase.com/funding_round/phantom-ai-series-c--352f24cc,Phantom AI,https://www.crunchbase.com/organization/phantom-ai,Series C,41500000,USD,41500000,2023-02-01,Late Stage Venture,,,,Yes,Phantom AI creates and delivers an advanced computer vision and related ADAS technology to automotive OEMs and Tier 1s.,"Artificial Intelligence (AI), Automotive, Machine Learning, Software","Mountain View, California, United States, North America",,https://phantom.ai,$1M to $10M,85700000,USD,85700000,Late Stage Venture,4,InterVest Co.,"InterVest Co., KT investment, Renaissance Asset Management, Samsung Venture Investment, Shinhan Investment, SK Telecom Ventures",6,3,"575,828"
Post-IPO Debt - Renalytix AI,https://www.crunchbase.com/funding_round/renalytix-ai-post-ipo-debt--7d004d9c,Renalytix AI,https://www.crunchbase.com/organization/renalytix-ai,Post-IPO Debt,21200000,USD,21200000,2022-04-08,,,,,No,RenalytixAI is a developer of artificial intelligence-enabled clinical diagnostic solutions for kidney health.,"Artificial Intelligence (AI), Biotechnology, Health Care, Health Diagnostics, Medical Device","Penarth, Vale of Glamorgan, The, United Kingdom, Europe",,https://renalytix.com,$1M to $10M,78712394,USD,78712394,IPO,6,,"Ann E. Berman, Christopher Mills, Thomas McLain, Timothy J. Scannell",4,,"277,343"
Series B - Nfinite,https://www.crunchbase.com/funding_round/hubstairs-series-b--1ffe5b7d,Nfinite,https://www.crunchbase.com/organization/hubstairs,Series B,100000000,USD,100000000,2022-06-07,Early Stage Venture,,,,Yes,Nfinite boosts sales with AI-driven CGI. Now offering AI training and fine-tuning with tailored synthetic data for better model performance.,"3D Technology, Artificial Intelligence (AI), E-Commerce, Generative AI, Retail Technology, SaaS, Software","New York, New York, United States, North America",,https://www.nfinite.app,,122240558,USD,122240558,Early Stage Venture,5,Insight Partners,"Insight Partners, U.S. Venture Partners",2,1,"277,880"
Series B - Shield,https://www.crunchbase.com/funding_round/shield-fc-series-b--e6e63cc0,Shield,https://www.crunchbase.com/organization/shield-fc,Series B,20000000,USD,20000000,2022-12-01,Early Stage Venture,,,,Yes,Shield is a workplace intelligence platform that automates the complete communications compliance lifecycle.,"Artificial Intelligence (AI), Compliance, Data Visualization, Machine Learning, Natural Language Processing, SaaS","Ramat Gan, Tel Aviv, Israel, Asia",,https://www.shieldfc.com,$1M to $10M,35000000,USD,35000000,Early Stage Venture,2,Macquarie Capital,"Macquarie Capital, Mindset Venture Group Ltd, OurCrowd, UBS",4,1,"422,941"
Series A - Alcatraz AI,https://www.crunchbase.com/funding_round/alcatraz-series-a--0b6b550f,Alcatraz AI,https://www.crunchbase.com/organization/alcatraz,Series A,25000000,USD,25000000,2022-09-13,Early Stage Venture,,,,Yes,Alcatraz is an AI company that leverages the enterprise access control environment by enabling touchless and secure entry.,"3D Technology, Artificial Intelligence (AI), Computer Vision, Facial Recognition, Machine Learning, Security","Cupertino, California, United States, North America",,http://www.alcatraz.ai,$10M to $50M,44900000,USD,44900000,Early Stage Venture,5,Almaz Capital,"Almaz Capital, EBRD Venture Capital, Endeavor Catalyst, Golden Seeds, JCI Ventures, LDV Partners, Ray Stata, SeedBlink, Silverline Capital",9,3,"278,788"
Series B - Utilidata,https://www.crunchbase.com/funding_round/utilidata-series-b--e929672d,Utilidata,https://www.crunchbase.com/organization/utilidata,Series B,26750000,USD,26750000,2022-02-08,Early Stage Venture,,,,Yes,Utilidata is a technology company bringing open source distributed AI to the edge of the electric grid to accelerate decarbonization.,"Artificial Intelligence (AI), Clean Energy, Energy, Machine Learning, Power Grid, Service Industry, Software","Providence, Rhode Island, United States, North America",,http://www.utilidata.com,$1M to $10M,35000000,USD,35000000,Early Stage Venture,3,Moore Strategic Ventures,"Braemar Energy Ventures, Keyframe Capital Partners, Microsoft Climate Innovation Fund, Moore Strategic Ventures, MUUS, NVIDIA",6,3,"279,086"
Series D - AIDOC,https://www.crunchbase.com/funding_round/aidoc-a549-series-d--f779cd8a,AIDOC,https://www.crunchbase.com/organization/aidoc-a549,Series D,110000000,USD,110000000,2022-06-16,Late Stage Venture,,,,Yes,AIDOC is the pioneer in the field of distributed intelligent medical treatment and the world's first project to mine with life data...,"Artificial Intelligence (AI), Big Data, Health Care, Software","Tianyi, Liaoning, China, Asia",,http://www.aidoc.me,,110000000,USD,110000000,Late Stage Venture,2,TCV,TCV,1,,"279,204"
Series B - ACTO,https://www.crunchbase.com/funding_round/ACTO-series-b--a9aee8b6,ACTO,https://www.crunchbase.com/organization/ACTO,Series B,18000000,USD,18000000,2022-07-07,Early Stage Venture,,,,Yes,ACTO is an omnichannel education platform for life sciences companies.,"Business Intelligence, Education, Health Care, Life Science, Machine Learning, Predictive Analytics, SaaS","Toronto, Ontario, Canada, North America",,https://acto.com,$10M to $50M,32100000,USD,32100000,Early Stage Venture,7,Questa Capital Management,"MaRS Investment Accelerator Fund, Panache Ventures, Questa Capital Management, Resolve Growth Partners, Salesforce Ventures",5,2,"271,441"
Series C - Birdeye,https://www.crunchbase.com/funding_round/birdeye-series-c--880f3d1f,Birdeye,https://www.crunchbase.com/organization/birdeye,Series C,60000000,USD,60000000,2022-03-10,Late Stage Venture,,,,Yes,Birdeye is an all-in-one Experience Marketing platform for multi-location businesses.,"Artificial Intelligence (AI), Consumer Reviews, Customer Service, Lead Generation, Marketing, SaaS","Palo Alto, California, United States, North America",,https://birdeye.com,$100M to $500M,93000000,USD,93000000,Late Stage Venture,3,Accel-KKR,Accel-KKR,1,1,"298,942"
Debt Financing - Keyway,https://www.crunchbase.com/funding_round/keyway-debt-financing--5efd194a,Keyway,https://www.crunchbase.com/organization/keyway,Debt Financing,70000000,USD,70000000,2022-03-04,,,,,No,Keyway is a generative AI company building the future of real estate,"Artificial Intelligence (AI), Real Estate, Software","New York, New York, United States, North America",,https://www.whykeyway.com/,$1M to $10M,110000000,USD,110000000,Early Stage Venture,4,"Cross River Bank, i80 | Group","Cross River Bank, i80 | Group",2,1,"274,116"
Post-IPO Debt - BioXcel Therapeutics,https://www.crunchbase.com/funding_round/bioxcel-therapeutics-post-ipo-debt--c43b2a59,BioXcel Therapeutics,https://www.crunchbase.com/organization/bioxcel-therapeutics,Post-IPO Debt,135000000,USD,135000000,2022-04-19,,,,,No,BioXcel Therapeutics is a clinical stage biopharmaceutical company focused on drug development that utilizes novel artificial intelligence.,"Artificial Intelligence (AI), Biopharma, Biotechnology, Health Care","New Haven, Connecticut, United States, North America",,http://www.bioxceltherapeutics.com,$1M to $10M,165000000,USD,165000000,IPO,3,,"Oaktree Capital Management, Qatar Investment Authority",2,1,"571,187"
Series B - InstaDeep,https://www.crunchbase.com/funding_round/instadeep-series-b--850a1671,InstaDeep,https://www.crunchbase.com/organization/instadeep,Series B,100000000,USD,100000000,2022-01-25,Early Stage Venture,,,,Yes,"InstaDeep delivers AI-powered decision-making systems for the Enterprise, to solve complex industrial problems.","Artificial Intelligence (AI), Information Technology","London, England, United Kingdom, Europe",,http://www.instadeep.com,$10M to $50M,107000000,USD,107000000,M&A,4,"Alpha Intelligence Capital, CDIB Capital","Alpha Intelligence Capital, BioNTech, CDIB Capital, Chimera Investment, Deutsche Bahn Digital Ventures, G42, Google",7,2,"604,155"
Grant - Mila - Quebec Artificial Intelligence Institute,https://www.crunchbase.com/funding_round/Mila-Quebec-grant--283cf076,Mila - Quebec Artificial Intelligence Institute,https://www.crunchbase.com/organization/Mila-Quebec,Grant,21000000,USD,21000000,2023-04-13,,,,,No,Mila gathers a community of AI researchers in Montreal; and is a partnership between the Université de Montréal and McGill University,"Artificial Intelligence (AI), EdTech, Education, Machine Learning","Montréal, Quebec, Canada, North America",,https://mila.quebec/en,$10M to $50M,26875393,USD,26875393,Early Stage Venture,4,Government Of Quebec,Government Of Quebec,1,,"596,152"
Seed Round - Unlikely AI,https://www.crunchbase.com/funding_round/unlikely-ai-seed--2268b68e,Unlikely AI,https://www.crunchbase.com/organization/unlikely-ai,Seed,17400000,GBP,20339173,2022-09-12,Seed,,,,Yes,"Unlikely AI is a talented group that is approaching artificial intelligence from a daring, fresh angle.","Artificial Intelligence (AI), Software","London, England, United Kingdom, Europe",,https://unlikely.ai/,,18500000,GBP,21756523,Seed,2,"Amadeus Capital Partners, Octopus Ventures","Amadeus Capital Partners, Barak Berkowitz, Cambridge Innovation Capital, Christopher North, Metaplanet, Octopus Ventures, Patrick Pichette, William Tunstall-Pedoe",8,3,"605,505"
Series B - Solsten,https://www.crunchbase.com/funding_round/12traits-series-b--e80d30d7,Solsten,https://www.crunchbase.com/organization/12traits,Series B,21800000,USD,21800000,2022-08-18,Early Stage Venture,,,,Yes,Solsten is an AI firm engaged in understanding human behavior in the digital world to power the future of customer experience.,"Artificial Intelligence (AI), Information Technology, Machine Learning, Psychology","Berlin, Berlin, Germany, Europe",,https://solsten.io/,,38600000,USD,38600000,Early Stage Venture,5,Konvoy,"Bascom Ventures, Dentsu Ventures, Galaxy Interactive, GFR Fund, Inventure, Konvoy, Sisu Game Ventures, Warburg Serres Investments, Washington Harbour Partners",9,1,"361,232"
Series B - Boosted.ai,https://www.crunchbase.com/funding_round/boosted-ai-series-b--28c5fddf,Boosted.ai,https://www.crunchbase.com/organization/boosted-ai,Series B,43700000,CAD,34953457,2022-01-12,Early Stage Venture,,,,Yes,Boosted.ai is an artificial intelligence company that enhances portfolio management outcomes for the global financial industry.,"Artificial Intelligence (AI), Finance, Financial Services, Machine Learning, Software, Wealth Management","Toronto, Ontario, Canada, North America",,https://boosted.ai,$1M to $10M,44455576,USD,44455576,Early Stage Venture,3,"Spark Capital, Ten Coves Capital","HarbourVest Partners, Portage Ventures, Royal Bank of Canada, Spark Capital, Ten Coves Capital",5,3,"500,181"
Debt Financing - Exiger,https://www.crunchbase.com/funding_round/exiger-debt-financing--1a7a8344,Exiger,https://www.crunchbase.com/organization/exiger,Debt Financing,32000000,USD,32000000,2022-08-31,,,,,No,Exiger is revolutionizing third-party and supply chain management through its software and tech-enabled solutions.,"Artificial Intelligence (AI), Compliance, Information Technology, Legal, Risk Management, SaaS, Software, Supply Chain Management","New York, New York, United States, North America",,http://www.exiger.com,$100M to $500M,182000000,USD,182000000,M&A,3,Monroe Capital,Monroe Capital,1,,"250,617"
Series A - Smiles.ai,https://www.crunchbase.com/funding_round/smiles-ai-series-a--60e0f0c8,Smiles.ai,https://www.crunchbase.com/organization/smiles-ai,Series A,1710000000,INR,22978362,2022-01-23,Early Stage Venture,,,,Yes,Smiles.ai leverages technology and healthcare professionals to provide high-quality and cost-effective dental care products and services.,"Artificial Intelligence (AI), Dental, Health Care","Bangalore, Karnataka, India, Asia",,https://smiles.ai/,$1M to $10M,24078362,USD,24078362,Early Stage Venture,4,Alpha Wave Incubation,"Aakrit Vaish, Alpha Wave Incubation, Amit Chaudhary, Chiratae Ventures, MBX Capital, Miten Sampat, Peak XV Partners, Peyush Bansal, Revant Bhate, Sambhav Rakyan, Wami Capital",11,3,"250,849"
Venture Round - Lendbuzz,https://www.crunchbase.com/funding_round/lendbuzz-series-unknown--e50e9232,Lendbuzz,https://www.crunchbase.com/organization/lendbuzz,Venture - Series Unknown,48062458,USD,48062458,2022-08-08,,,,,Yes,Lendbuzz is a car financing platform that helps consumers with thin U.S. credit history obtain financing for their car purchase.,"Artificial Intelligence (AI), Financial Services, FinTech, Lending","Boston, Massachusetts, United States, North America",,https://lendbuzz.com,$1M to $10M,1422913848,USD,1422913848,Late Stage Venture,17,,,,,"599,738"
