Organization Name,Organization Name URL,Full Description,Industries,Headquarters Location,Description,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Exit Date,Exit Date Precision,Trademarks Registered,Monthly Visits,Active Tech Count,Total Products Active,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Downloads Last 30 Days,Most Popular Patent Class,Most Popular Trademark Class,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Number of Funding Rounds,Last Funding Date,Headquarters Regions,Estimated Revenue Range,Top 5 Investors,Most Recent Valuation Range,Date of Most Recent Valuation,Patents Granted,IPO Status,Postal Code,Founded Date,Founded Date Precision,Company Type,Website,LinkedIn,Number of Exits,Number of Exits (IPO),Industry Groups,Number of Founders,Founders,Number of Employees,Funding Status,Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,CB Rank (Organization),CB Rank (Company),Hub Tags,Number of Sub-Orgs,Diversity Spotlight (US Headquarters Only),Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Diversity Investments,Number of Lead Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks)
Flowlity,https://www.crunchbase.com/organization/flowlity,"Poor inventory management accounts for billions in losses. Responding to this need, Flowlity brings resilient planning to prevent overstocks and shortages. Our ambition is to make supply chain plans resilient to uncertainty, and help you shift from a deterministic model to a resilient one. With a unique approach based on artificial intelligence and supply chain expertise, Flowlity has been helping leading companies, such as Danone, La Redoute, Saint Gobain and Camif to plan and forecast their inventories since 2018. Our customers see, on average, a reduction of 30% of their inventories and 20% of their shortages.","Artificial Intelligence (AI), Information Technology, Machine Learning, SaaS, Software, Supply Chain Management","Paris, Ile-de-France, France","SaaS using AI to build resilient supply chain, predict sales and consumptions and optimize inventories",6626681,USD,6626681,,,2,197,36,,6626681,USD,6626681,,,Scientific and electric apparatus and instruments,5000000,EUR,5506681,3,2022-03-10,"European Union (EU), Europe, Middle East, and Africa (EMEA)",$1M to $10M,"Entrepreneur First, Bpifrance, OSS Ventures, AGORANOV, 42CAP",,,0,Private,75013,2019-01-28,day,For Profit,http://www.flowlity.com,https://www.linkedin.com/company/18919006,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software, Transportation",2,"Jean-Baptiste Clouard, Karim Benchaaboun",11-50,Seed,Seed,5000000,EUR,5506681,Seed,4,7,,,"23,914","23,862",,,,,,,,,,,,
Saleswhale,https://www.crunchbase.com/organization/saleswhale,"Saleswhale develops an AI-driven conversational marketing platform. Its AI sales assistant engages and qualifies marketing-generated leads at scale, through two-way intelligent email conversations, before handing over qualified leads to sales reps.","Artificial Intelligence (AI), Assistive Technology, Marketing Automation, SaaS, Sales Automation","Singapore, Central Region, Singapore",Saleswhale develops an AI-driven conversational marketing platform.,6620000,USD,6620000,2022-01-20,day,,190,26,26,6620000,USD,6620000,,,,5300000,USD,5300000,4,2019-04-23,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",$1M to $10M,"Monk’s Hill Ventures, Y Combinator, InnoVen Capital, STRIVE, Wavemaker Partners",,,,Private,,2015-12-01,day,For Profit,http://saleswhale.com,http://www.linkedin.com/company/saleswhale,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Sales and Marketing, Science and Engineering, Software",3,"Gabriel Lim, Le Duc Toan Ethan, Venus Wong",11-50,M&A,Series A,5300000,USD,5300000,Series A,4,9,,Was Acquired,"34,752","34,649",,,,,,,,,,,,
Automation Intellect,https://www.crunchbase.com/organization/automation-intellect-inc,"Automation Intellect is a SaaS company that is improving industrial machine performance using data analytics. It is an asset performance management platform leveraging IIOT, cloud, and analytic capabilities. The solution provides visibility into asset performance that helps drive immediate improvements in output, downtime, and quality. Brad DeMarco founded the company in Matthews, North Carolina in 2016.","Analytics, Artificial Intelligence (AI), Information Technology, Machine Learning, SaaS","Charlotte, North Carolina, United States",Automation Intellect is a SaaS company helping to improve industrial machine performance using data analytics.,6612197,USD,6612197,,,,,,,6612197,USD,6612197,,,,1722620,USD,1722620,5,2024-03-22,"East Coast, Southern US",$1M to $10M,"SaaS Ventures, StartFast Ventures, Cofounders Capital, UpVentures Capital, IES Holding",,,,Private,28273,2016-11-01,month,For Profit,https://www.automationintellect.com,https://www.linkedin.com/company/automation-intellect,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",1,Brad DeMarco,1-10,,Venture - Series Unknown,1722620,USD,1722620,Venture - Series Unknown,2,5,,,"53,884","53,662",,,,,,,,,,,,
Kuona,https://www.crunchbase.com/organization/kuona,"Kuona is an Enterprise SaaS that use Artificial intelligence to help consumer brands and retailers to automatically optimize trade promotions, regular pricing, inventories among others","Analytics, Artificial Intelligence (AI), Consumer Goods, E-Commerce, Machine Learning","Monterrey, Nuevo Leon, Mexico",Kuona is an Enterprise SaaS that use AI to help consumer brands and retailers to automatically optimize trade promotions,6650000,USD,6650000,,,,558,3,9,6610000,USD,6610000,,,,6000000,USD,6000000,7,2022-12-16,Latin America,,"Cometa, NXTP Ventures, Start-Up Chile, Muse Capital, AngelHub VC",,,,Private,,2013-01-01,year,For Profit,https://kuona.ai,https://www.linkedin.com/company/kuonainc,,,"Artificial Intelligence (AI), Commerce and Shopping, Consumer Goods, Data and Analytics, Science and Engineering, Software",2,"Agustín Magaña, Jose Maria Sanroman de la Garza",51-100,Seed,Seed,6000000,USD,6000000,Seed,2,10,,,"103,113","102,398",,,,,,,,,,,,
Natural Intelligence Systems,https://www.crunchbase.com/organization/natural-intelligence-semiconductor,"Natural Intelligence Semiconductor (NIS) is a brand new fabless semiconductor startup company that is developing the next-generation processor device called the NNP, or Natural Neural Processor. The NNP embodies a unique architectural design that exhibits properties that enable the human neocortex to outperform machines in most applications. This architecture promises to move beyond the constraints of conventional architectures and deliver disruptive performance in artificial intelligence (AI) and big data analytic applications. The NNP enables innovative computational approaches in neuromorphic computing, machine learning, large-scale graph analytics, bioinformatics, and others.","Apps, Artificial Intelligence (AI), Machine Learning, Semiconductor","Boise, Idaho, United States",Natural Intelligence Systems develops a pattern-based AI which is purpose-built for humans.,6709929,USD,6709929,,,1,,39,,6609929,USD,6609929,,Computing; Calculating,Scientific and technological services,750000,USD,750000,4,2022-05-09,Western US,$1M to $10M,Techstars,,,17,Private,ID 83702,2016-01-01,year,For Profit,https://www.naturalintelligence.ai,https://www.linkedin.com/company/naturalsemi/about/,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",2,"Indranil Roy, Paul Dlugosch",11-50,Seed,Seed,750000,USD,750000,Seed,,1,,,"56,313","56,071",,,,,,,,,,,,
8Flow,https://www.crunchbase.com/organization/8flow-ai,"8Flow creates an enterprise-grade self-learning workflow automation platform for analyzing and automating customer support workflows. The company's platform provides a solution for learning what an individual agent does as they resolve tickets, performing task mining, and generating automation for repetitive tasks across ticketing systems, business applications, spreadsheets, customer order databases, and CRM platforms.","Artificial Intelligence (AI), Customer Service, Enterprise Software, IT Management, Machine Learning","San Mateo, California, United States",8Flow creates an enterprise-grade self-learning workflow automation platform for analyzing and automating customer support workflows.,6600000,USD,6600000,,,,570,4,,6600000,USD,6600000,,,,6600000,USD,6600000,2,2023-06-01,"San Francisco Bay Area, Silicon Valley, West Coast",,"Caffeinated Capital, Nat Friedman, Hanover Technology Investment Management, BoxGroup, Howie Liu",,,,Private,94401,2022-01-01,year,For Profit,https://8flow.ai,https://www.linkedin.com/company/8flow,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Professional Services, Science and Engineering, Software",3,"Boaz Hecht, Josh Russ, Yev Goldin",1-10,Seed,Seed,6600000,USD,6600000,Seed,1,11,,,"23,733","23,681",,,,,,,,,,,,
Qynapse,https://www.crunchbase.com/organization/qynapse,"Qynapse is on a mission to advance the accuracy and reliability of Central Nervous System (CNS) diseases screening and monitoring in both clinical routine settings and in clinical trial applications. We combine MRI scans and AI to produce rapid, actionable insights.The company is headquartered in France, in the United States and in Canada.","Artificial Intelligence (AI), Clinical Trials, Health Care, Information Technology, Machine Learning, Medical, Neuroscience, Software","Paris, Ile-de-France, France",Qynapse leverages neuroimaging & AI to advance the accuracy and reliability of Central Nervous System diseases screening and monitoring.,6600000,USD,6600000,,,1,570,56,,6600000,USD,6600000,,,Scientific and electric apparatus and instruments,3000000,USD,3000000,4,2021-06-24,"European Union (EU), Europe, Middle East, and Africa (EMEA)",$1M to $10M,AGORANOV,,,0,Private,75015,2015-01-01,year,For Profit,http://www.qynapse.com/,https://www.linkedin.com/company/qynapse,,,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",1,Olivier Courrèges,11-50,Seed,Seed,3000000,USD,3000000,Seed,,1,1,Made Acquisitions,"34,278","34,178",,,,,,,,,,,,
Wasteless,https://www.crunchbase.com/organization/wasteless-ltd,"Wasteless help supermarkets slash their food waste by utilizing its Deep-ML (AI) markdown optimization solution.  With Wasteless, grocery stores can offer consumers a better pricing based on product's expiration dates and perishability.  Wasteless HQ are based in Tel Aviv, Amsterdam and New York","Artificial Intelligence (AI), E-Commerce, Internet, Machine Learning, Software, Supply Chain Management, Waste Management","Tel Aviv, Tel Aviv, Israel",Wasteless provides Deep ML pricing solution for markdown optimization and fresh-waste reduction,6600000,USD,6600000,,,1,,9,6,6600000,USD,6600000,,Computing; Calculating,Advertising; business,,,,9,2022-01-01,"Europe, Middle East, and Africa (EMEA), Middle East",$1M to $10M,"Slingshot Ventures, SOSV, IT-Farm, ZORA Ventures, Food-X",,,9,Private,6608026,2016-08-01,month,For Profit,https://www.wasteless.com,https://il.linkedin.com/company/wasteless-ltd,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Internet Services, Science and Engineering, Software, Sustainability, Transportation",3,"Ben Biron, Oded Omer, Yossi Regev",11-50,,Venture - Series Unknown,,,,Venture - Series Unknown,4,9,,,"35,786","35,677",,,,,,,,,,,,
Roviero,https://www.crunchbase.com/organization/roviero-inc,"Roviero is an AI startup that delivers graph processors for all edge computing. CortiOneTM NPE (Neural Processing Engine) and CortiSoftTM compiler technology have been developed. They created its IP and software stack to provide unrivaled performance while consuming minimal power and latency on edge devices. The Native Graph AI Processor democratizes AI compute by enabling native intelligence in edge devices such as cameras, IoT devices, mobile phones, and computers. The Roviero Native Graph AI Processor, unlike other edge AI processors, provides industry disruptive performance, power optimization, and simplified programming for product designers, enabling a new generation of edge-based intelligent devices.","Analytics, Application Specific Integrated Circuit (ASIC), Artificial Intelligence (AI), Software","San Jose, California, United States",Roviero is an AI startup that delivers graph processors for all edge computing.,6600000,USD,6600000,,,0,,13,,6600000,USD,6600000,,Computing; Calculating,,6600000,USD,6600000,1,2021-02-25,"San Francisco Bay Area, Silicon Valley, West Coast",Less than $1M,"GreatPoint Ventures, Dolby Family Ventures, Monta Vista Capital",,,1,Private,,2019-07-07,day,For Profit,http://www.roviero.com,https://www.linkedin.com/company/roviero,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",3,"Deepak Mital, Ravi Setty, Sumat Mehra",11-50,Seed,Seed,6600000,USD,6600000,Seed,1,3,,,"48,014","47,849",,,,,,,,,,,,
WISESIGHT,https://www.crunchbase.com/organization/wisesight-technologies,Wisesight has developed a smart IOT technology based AI & Image Processing technology for efficient monitoring and management of street parking assets and parking lots (indoor & outdoor). The system tracks cars by Vehicle license plate recognition while monitoring the payment status of each vehicle in real time.,"Artificial Intelligence (AI), Automotive, Information Technology, Mobile Payments, Parking, Software","Jerusalem, Yerushalayim, Israel",Wisesight has developed a smart IOT technology based AI & Image Processing technology for indoor & outdoor parking management.,6600000,USD,6600000,,,0,,6,,6600000,USD,6600000,,Signalling,,,,,4,2022-12-18,"Europe, Middle East, and Africa (EMEA), Middle East",,"iArgento, uShark",,,1,Private,9025805,2015-03-01,day,For Profit,http://wise-sight.com/,https://www.linkedin.com/company/wise-sight/,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Mobile, Payments, Science and Engineering, Software, Transportation",5,"Akiva Armon, Eliran Cohen, Erez Rokach, Itai Kadosh, Reem Rokach",11-50,,Venture - Series Unknown,,,,Venture - Series Unknown,1,2,,,"73,275","72,900",,,,,,,,,,,,
MPIRICA Health Analytics,https://www.crunchbase.com/organization/mpirica-health-analytics,"MPIRICA Health Analytics operates as a digital health company that utilizes machine learning, backed by a robust methodology, to scores hospitals and surgeons based on objective clinical outcomes. Its cloud-based platform and API helps patients and payers, especially self-insured employers, avoid surgery risks and costs.  The company was founded in 2014 and is headquartered in Bellevue, Washington.","Analytics, Artificial Intelligence (AI), Health Care, Machine Learning, Medical","Bellevue, Washington, United States",MPIRICA Health Analytics offers an AI-powered outcomes-based scoring system for patients to evaluate medical providers based on data.,6600000,USD,6600000,,,1,,6,22,6600000,USD,6600000,,,Scientific and technological services,4600000,USD,4600000,3,2017-04-25,"Greater Seattle Area, West Coast, Western US",$1M to $10M,"Cognitiv Ventures, McQuinn Trust",$10M to $50M,2017-04-25,0,Private,98005,2014-04-04,day,For Profit,https://www.mpirica.com,https://www.linkedin.com/company/mpirica-health-analytics,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",2,"Chris Diede, Shakil Haroon",1-10,Early Stage Venture,Series A,4600000,USD,4600000,Series A,2,2,,,"107,159","106,388",,,,,,,,,,,,
