"Province";"Technology";"Relatedness.Density";"Complexity";"RCA";"CPC";"X.Label..CPC.";"Relatedness.Density..CPC.";"RCA..CPC."
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"A45B";"walking sticks ";9,52;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"A45C";"purses; luggage; hand carried bags";16,09;0,31
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"A45D";"hairdressing or shaving equipment; manicuring or o";45,55;1,44
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"A45F";"travelling or camp equipment; sacks or packs carri";15,69;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"A46B";"brushes ";69,69;4,04
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"A62B";"devices, apparatus or methods for life-saving";15,52;0,81
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"B42B";"permanently attaching together sheets, quires, or ";1,56;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"B42C";"bookbinding";1,13;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"B42D";"books; book covers; loose leaves; printed matter c";13,08;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"B42F";"sheets temporarily attached together; filing appli";7,85;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"B43K";"implements for writing or drawing";17,13;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"B43L";"articles for writing or drawing upon; accessories ";26,99;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"B43M";"bureau accessories not otherwise provided for ";4,74;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"B44B";"machines, apparatus or tools for artistic work, e.";4,94;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"B44C";"producing decorative effects; paperhanging";4,77;0,41
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"B44D";"painting or artistic drawing, not otherwise provid";25,04;1,65
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"B44F";"special designs or pictures";5,94;0,59
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"B68C";"saddles; stirrups";3,91;1,42
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"D06F";"laundering, drying, ironing, pressing or folding t";12,72;1,27
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"D06N";"wall, floor, or like covering materials, e.g. lino";7,46;0,63
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"D07B";"ropes or cables in general";21,12;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"F25D";"refrigerators; cold rooms; ice-boxes; cooling or f";18,53;0,33
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"G10D";"stringed musical instruments; wind musical instrum";5,99;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"G10G";"aids for music; supports for musical instruments; ";5,09;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"G10H";"electrophonic musical instruments; instruments in ";17,31;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"G10K";"sound-producing devices; ‘_methods or devices for ";26,25;1,71
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"A24B";"manufacture or preparation of tobacco for smoking ";2,38;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"A24C";"machines for making cigars or cigarettes";10,76;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"A24D";"cigars; cigarettes; tobacco smoke filters; mouthpi";3,73;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"A24F";"smokers' requisites; match boxes ";1,16;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"A41B";"shirts; underwear; baby linen; handkerchiefs";4,44;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"A41C";"corsets; brassií_res";2,97;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"A41D";"outerwear; protective garments; accessories";8,93;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"A41F";"garment fastenings; suspenders";1,14;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"A41G";"artificial flowers; wigs; masks; feathers";3,7;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"A42B";"hats; head coverings ";9,09;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"A43B";"characteristic features of footwear; parts of foot";20,51;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"A43C";"fastenings or attachments for footwear; laces in g";1,85;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"A44B";"buttons, pins, buckles, slide fasteners, or the li";4,18;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"A44C";"jewellery; bracelets; other personal adornments; c";7,04;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"A45B";"walking sticks ";2,71;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"A45C";"purses; luggage; hand carried bags";3,57;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"A45D";"hairdressing or shaving equipment; manicuring or o";21,43;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"A45F";"travelling or camp equipment; sacks or packs carri";7,22;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"A46B";"brushes ";6,34;6,81
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"A62B";"devices, apparatus or methods for life-saving";17,88;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"B42B";"permanently attaching together sheets, quires, or ";3,49;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"B42C";"bookbinding";12,01;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"B42D";"books; book covers; loose leaves; printed matter c";13,12;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"B42F";"sheets temporarily attached together; filing appli";0,94;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"B43K";"implements for writing or drawing";25,74;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"B43L";"articles for writing or drawing upon; accessories ";4,01;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"B43M";"bureau accessories not otherwise provided for ";5,5;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"B44B";"machines, apparatus or tools for artistic work, e.";6,44;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"B44C";"producing decorative effects; paperhanging";22,11;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"B44D";"painting or artistic drawing, not otherwise provid";9,93;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"B44F";"special designs or pictures";20,38;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"B68C";"saddles; stirrups";9,24;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"D06F";"laundering, drying, ironing, pressing or folding t";7,71;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"D06N";"wall, floor, or like covering materials, e.g. lino";27,4;7,72
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"D07B";"ropes or cables in general";15,87;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"F25D";"refrigerators; cold rooms; ice-boxes; cooling or f";9,09;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"G10D";"stringed musical instruments; wind musical instrum";6,52;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"G10G";"aids for music; supports for musical instruments; ";0;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"G10H";"electrophonic musical instruments; instruments in ";3,16;0
"Zeeland";"Other consumer goods";23,48;30,3;0,61;"G10K";"sound-producing devices; ‘_methods or devices for ";21,96;3,16
"Limburg";"Other special machines";51,72;15,15;1,64;"A01B";"soil working in agriculture or forestry; parts, de";10,14;0
"Limburg";"Other special machines";51,72;15,15;1,64;"A01C";"planting; sowing; fertilising ";29,81;0,93
"Limburg";"Other special machines";51,72;15,15;1,64;"A01D";"harvesting; mowing";8,65;0,31
"Limburg";"Other special machines";51,72;15,15;1,64;"A01F";"threshing; baling of straw, hay or the like; stati";10,39;0,62
"Limburg";"Other special machines";51,72;15,15;1,64;"A01G";"horticulture; cultivation of vegetables, flowers, ";30,95;4,72
"Limburg";"Other special machines";51,72;15,15;1,64;"A01J";"manufacture of dairy products";44,37;0
"Limburg";"Other special machines";51,72;15,15;1,64;"A01K";"animal husbandry; care of birds, fishes, insects; ";28,36;1,59
"Limburg";"Other special machines";51,72;15,15;1,64;"A01L";"shoeing of animals";29,04;0
"Limburg";"Other special machines";51,72;15,15;1,64;"A01M";"catching, trapping or scaring of animals; apparatu";25,85;1,58
"Limburg";"Other special machines";51,72;15,15;1,64;"A21B";"bakers' ovens; machines or equipment for baking";46,92;0
"Limburg";"Other special machines";51,72;15,15;1,64;"A21C";"machines or equipment for making or processing dou";51,8;3,79
"Limburg";"Other special machines";51,72;15,15;1,64;"A22B";"slaughtering";71,9;0
"Limburg";"Other special machines";51,72;15,15;1,64;"A22C";"processing meat, poultry, or fish";45,7;3,52
"Limburg";"Other special machines";51,72;15,15;1,64;"A23N";"machines or apparatus for treating harvested fruit";25,57;4,55
"Limburg";"Other special machines";51,72;15,15;1,64;"A23P";"shaping or working of foodstuffs, not fully covere";64,13;5,53
"Limburg";"Other special machines";51,72;15,15;1,64;"B02B";"preparing grain for milling; refining granular fru";72,19;0
"Limburg";"Other special machines";51,72;15,15;1,64;"B28B";"shaping clay or other ceramic compositions, slag o";32,92;0,35
"Limburg";"Other special machines";51,72;15,15;1,64;"B28C";"preparing clay; producing mixtures containing clay";2,86;0
"Limburg";"Other special machines";51,72;15,15;1,64;"B28D";"working stone or stone-like materials ";4,44;0
"Limburg";"Other special machines";51,72;15,15;1,64;"B29B";"preparation or pretreatment of the material to be ";57,73;3
"Limburg";"Other special machines";51,72;15,15;1,64;"B29C";"shaping or joining of plastics; shaping of substan";43,89;1,96
"Limburg";"Other special machines";51,72;15,15;1,64;"B29D";"producing particular articles from plastics or fro";38,12;0,56
"Limburg";"Other special machines";51,72;15,15;1,64;"B29K";"indexing scheme associated with subclasses b29b, b";40,92;1,19
"Limburg";"Other special machines";51,72;15,15;1,64;"B29L";"indexing scheme associated with subclass b29c, rel";48,92;0,61
"Limburg";"Other special machines";51,72;15,15;1,64;"C03B";"manufacture or shaping of glass, or of mineral or ";41,86;0
"Limburg";"Other special machines";51,72;15,15;1,64;"C08J";"working-up; general processes of compounding; afte";69,85;3,1
"Limburg";"Other special machines";51,72;15,15;1,64;"F41A";"functional features or details common to both smal";6,2;0
"Limburg";"Other special machines";51,72;15,15;1,64;"F41B";"weapons for projecting missiles without use of exp";4,5;0
"Limburg";"Other special machines";51,72;15,15;1,64;"F41C";"smallarms, e.g. pistols‘_or rifles); accessories t";0,24;0
"Limburg";"Other special machines";51,72;15,15;1,64;"F41F";"apparatus for launching projectiles or missiles fr";4,33;0
"Limburg";"Other special machines";51,72;15,15;1,64;"F41G";"weapon sights; aiming";21,14;0
"Limburg";"Other special machines";51,72;15,15;1,64;"F41H";"armour; armoured turrets; armoured or armed vehicl";11,57;4,97
"Limburg";"Other special machines";51,72;15,15;1,64;"F41J";"targets; target ranges; bullet catchers";9,1;0
"Limburg";"Other special machines";51,72;15,15;1,64;"F42B";"explosive charges, e.g. for blasting; fireworks; a";10,98;0,59
"Limburg";"Other special machines";51,72;15,15;1,64;"F42C";"ammunition fuzes";2,75;0
"Limburg";"Other special machines";51,72;15,15;1,64;"F42D";"blasting";6,02;0
"North Brabant";"Other special machines";21,04;15,15;0,72;"A01B";"soil working in agriculture or forestry; parts, de";11,49;0,11
"North Brabant";"Other special machines";21,04;15,15;0,72;"A01C";"planting; sowing; fertilising ";12,92;0,21
"North Brabant";"Other special machines";21,04;15,15;0,72;"A01D";"harvesting; mowing";10,31;0,75
"North Brabant";"Other special machines";21,04;15,15;0,72;"A01F";"threshing; baling of straw, hay or the like; stati";6,12;0,69
"North Brabant";"Other special machines";21,04;15,15;0,72;"A01G";"horticulture; cultivation of vegetables, flowers, ";16,73;1,12
"North Brabant";"Other special machines";21,04;15,15;0,72;"A01J";"manufacture of dairy products";23,46;0
"North Brabant";"Other special machines";21,04;15,15;0,72;"A01K";"animal husbandry; care of birds, fishes, insects; ";18,06;0,87
"North Brabant";"Other special machines";21,04;15,15;0,72;"A01L";"shoeing of animals";7,53;0
"North Brabant";"Other special machines";21,04;15,15;0,72;"A01M";"catching, trapping or scaring of animals; apparatu";11,45;0,36
"North Brabant";"Other special machines";21,04;15,15;0,72;"A21B";"bakers' ovens; machines or equipment for baking";46,38;1,95
"North Brabant";"Other special machines";21,04;15,15;0,72;"A21C";"machines or equipment for making or processing dou";57,06;1,99
"North Brabant";"Other special machines";21,04;15,15;0,72;"A22B";"slaughtering";76,7;3,29
"North Brabant";"Other special machines";21,04;15,15;0,72;"A22C";"processing meat, poultry, or fish";45,25;3,96
"North Brabant";"Other special machines";21,04;15,15;0,72;"A23N";"machines or apparatus for treating harvested fruit";42,76;6,64
"North Brabant";"Other special machines";21,04;15,15;0,72;"A23P";"shaping or working of foodstuffs, not fully covere";40,56;2,82
"North Brabant";"Other special machines";21,04;15,15;0,72;"B02B";"preparing grain for milling; refining granular fru";72,19;0
"North Brabant";"Other special machines";21,04;15,15;0,72;"B28B";"shaping clay or other ceramic compositions, slag o";12,04;0,86
"North Brabant";"Other special machines";21,04;15,15;0,72;"B28C";"preparing clay; producing mixtures containing clay";25,33;0
"North Brabant";"Other special machines";21,04;15,15;0,72;"B28D";"working stone or stone-like materials ";4,17;0
"North Brabant";"Other special machines";21,04;15,15;0,72;"B29B";"preparation or pretreatment of the material to be ";12,37;0,41
"North Brabant";"Other special machines";21,04;15,15;0,72;"B29C";"shaping or joining of plastics; shaping of substan";8,57;0,58
"North Brabant";"Other special machines";21,04;15,15;0,72;"B29D";"producing particular articles from plastics or fro";10,25;0,33
"North Brabant";"Other special machines";21,04;15,15;0,72;"B29K";"indexing scheme associated with subclasses b29b, b";7,1;0,46
"North Brabant";"Other special machines";21,04;15,15;0,72;"B29L";"indexing scheme associated with subclass b29c, rel";7,96;0,38
"North Brabant";"Other special machines";21,04;15,15;0,72;"C03B";"manufacture or shaping of glass, or of mineral or ";9,07;0,19
"North Brabant";"Other special machines";21,04;15,15;0,72;"C08J";"working-up; general processes of compounding; afte";6,75;0,91
"North Brabant";"Other special machines";21,04;15,15;0,72;"F41A";"functional features or details common to both smal";4,47;0
"North Brabant";"Other special machines";21,04;15,15;0,72;"F41B";"weapons for projecting missiles without use of exp";4,38;0
"North Brabant";"Other special machines";21,04;15,15;0,72;"F41C";"smallarms, e.g. pistols‘_or rifles); accessories t";0,12;0
"North Brabant";"Other special machines";21,04;15,15;0,72;"F41F";"apparatus for launching projectiles or missiles fr";5,52;0
"North Brabant";"Other special machines";21,04;15,15;0,72;"F41G";"weapon sights; aiming";20,77;0
"North Brabant";"Other special machines";21,04;15,15;0,72;"F41H";"armour; armoured turrets; armoured or armed vehicl";14,34;0
"North Brabant";"Other special machines";21,04;15,15;0,72;"F41J";"targets; target ranges; bullet catchers";9,67;0
"North Brabant";"Other special machines";21,04;15,15;0,72;"F42B";"explosive charges, e.g. for blasting; fireworks; a";2,95;0,13
"North Brabant";"Other special machines";21,04;15,15;0,72;"F42C";"ammunition fuzes";0,33;0
"North Brabant";"Other special machines";21,04;15,15;0,72;"F42D";"blasting";1,73;0
"Zeeland";"Other special machines";41,56;15,15;3,37;"A01B";"soil working in agriculture or forestry; parts, de";24,19;16,62
"Zeeland";"Other special machines";41,56;15,15;3,37;"A01C";"planting; sowing; fertilising ";38,14;0
"Zeeland";"Other special machines";41,56;15,15;3,37;"A01D";"harvesting; mowing";60,83;3,81
"Zeeland";"Other special machines";41,56;15,15;3,37;"A01F";"threshing; baling of straw, hay or the like; stati";75,7;15,45
"Zeeland";"Other special machines";41,56;15,15;3,37;"A01G";"horticulture; cultivation of vegetables, flowers, ";27,37;2,31
"Zeeland";"Other special machines";41,56;15,15;3,37;"A01J";"manufacture of dairy products";36,48;0
"Zeeland";"Other special machines";41,56;15,15;3,37;"A01K";"animal husbandry; care of birds, fishes, insects; ";15,6;3,78
"Zeeland";"Other special machines";41,56;15,15;3,37;"A01L";"shoeing of animals";26,21;0
"Zeeland";"Other special machines";41,56;15,15;3,37;"A01M";"catching, trapping or scaring of animals; apparatu";26,71;0
"Zeeland";"Other special machines";41,56;15,15;3,37;"A21B";"bakers' ovens; machines or equipment for baking";12,43;0
"Zeeland";"Other special machines";41,56;15,15;3,37;"A21C";"machines or equipment for making or processing dou";34,37;0
"Zeeland";"Other special machines";41,56;15,15;3,37;"A22B";"slaughtering";65,54;0
"Zeeland";"Other special machines";41,56;15,15;3,37;"A22C";"processing meat, poultry, or fish";23,99;4,89
"Zeeland";"Other special machines";41,56;15,15;3,37;"A23N";"machines or apparatus for treating harvested fruit";21,64;0
"Zeeland";"Other special machines";41,56;15,15;3,37;"A23P";"shaping or working of foodstuffs, not fully covere";32,49;0
"Zeeland";"Other special machines";41,56;15,15;3,37;"B02B";"preparing grain for milling; refining granular fru";7,51;0
