"nuts2";"name";"field";"rca";"reldens";"complexity"
"NO04";"Agder and Rogaland";"Economics & Business";1,8;62,59;44,6
"NO04";"Agder and Rogaland";"Enabling & Strategic Technologies";1,98;63,62;50,56
"NO04";"Agder and Rogaland";"Physics & Astronomy";0,29;48,28;70,4
"NO04";"Agder and Rogaland";"Psychology & Cognitive Sciences";0,84;50,79;47,52
"NO04";"Agder and Rogaland";"Chemistry";0,17;52,47;51,19
"NO04";"Agder and Rogaland";"Clinical Medicine";0,71;49,14;46,27
"NO04";"Agder and Rogaland";"Communication & Textual Studies";0,94;51,93;15,4
"NO04";"Agder and Rogaland";"Earth & Environmental Sciences";1,73;59,17;65,54
"NO04";"Agder and Rogaland";"Public Health & Health Services";2,08;57,06;44,42
"NO04";"Agder and Rogaland";"Social Sciences";1,74;59,32;26,24
"NO04";"Agder and Rogaland";"Visual & Performing Arts";0,99;51,92;9,92
"NO05";"Western Norway";"Agriculture, Fisheries & Forestry";1,68;60,29;46,15
"NO05";"Western Norway";"Biology";1,43;61,51;65,01
"NO05";"Western Norway";"Biomedical Research";1,06;56,1;61,3
"NO05";"Western Norway";"Built Environment & Design";0,47;54,12;35,47
"NO05";"Western Norway";"Chemistry";0,28;45,08;51,19
"NO05";"Western Norway";"Clinical Medicine";0,99;58,44;46,27
"NO05";"Western Norway";"Communication & Textual Studies";1,04;64,65;15,4
"NO05";"Western Norway";"Earth & Environmental Sciences";2,78;60,36;65,54
"NO05";"Western Norway";"Economics & Business";1,57;60,96;44,6
"NO05";"Western Norway";"Enabling & Strategic Technologies";0,53;43,76;50,56
"NO05";"Western Norway";"Engineering";0,43;45,4;42,31
"NO05";"Western Norway";"Historical Studies";1,12;63,76;25,31
"NO05";"Western Norway";"Information & Communication Technologies";0,82;47,54;44,75
"NO05";"Western Norway";"Mathematics & Statistics";0,79;46,3;51,17
"NO05";"Western Norway";"Philosophy & Theology";1,48;64,27;13,98
"NO05";"Western Norway";"Physics & Astronomy";0,58;43,25;70,4
"NO05";"Western Norway";"Psychology & Cognitive Sciences";1,15;58,81;47,52
"NO05";"Western Norway";"Public Health & Health Services";2,46;67,18;44,42
"NO05";"Western Norway";"Social Sciences";1,34;63,32;26,24
"NO05";"Western Norway";"Visual & Performing Arts";1,02;64,7;9,92
"NO06";"Trondelag";"Engineering";2,62;55,17;42,31
"NO06";"Trondelag";"Biology";1,22;47,27;65,01
"NO06";"Trondelag";"Historical Studies";0,39;39,32;25,31
"NO06";"Trondelag";"Information & Communication Technologies";1,03;54,5;44,75
"NO06";"Trondelag";"Agriculture, Fisheries & Forestry";0,78;44,34;46,15
"NO06";"Trondelag";"Mathematics & Statistics";1,05;50,43;51,17
"NO06";"Trondelag";"Chemistry";0,42;44,17;51,19
"NO06";"Trondelag";"Philosophy & Theology";0,48;37,42;13,98
"NO06";"Trondelag";"Biomedical Research";0,49;37,66;61,3
"NO06";"Trondelag";"Built Environment & Design";2,61;50,53;35,47
"NO06";"Trondelag";"Economics & Business";0,94;44,95;44,6
"NO06";"Trondelag";"Enabling & Strategic Technologies";2;53,02;50,56
"NO06";"Trondelag";"Physics & Astronomy";0,6;40,75;70,4
"NO06";"Trondelag";"Psychology & Cognitive Sciences";1;45,12;47,52
"NO06";"Trondelag";"Public Health & Health Services";1,26;45,43;44,42
"NO06";"Trondelag";"Clinical Medicine";0,54;39,4;46,27
"NO06";"Trondelag";"Communication & Textual Studies";0,63;39,83;15,4
"NO06";"Trondelag";"Earth & Environmental Sciences";1,7;50,5;65,54
"NO06";"Trondelag";"Social Sciences";0,95;43,1;26,24
"NO06";"Trondelag";"Visual & Performing Arts";0,99;40,71;9,92
"NO07";"Northern Norway";"Agriculture, Fisheries & Forestry";2,13;45,59;46,15
"NO07";"Northern Norway";"Biology";2,44;47,72;65,01
"NO07";"Northern Norway";"Biomedical Research";1,13;51,95;61,3
"NO07";"Northern Norway";"Built Environment & Design";0,48;36,32;35,47
"NO07";"Northern Norway";"Chemistry";0,49;31,98;51,19
"NO07";"Northern Norway";"Clinical Medicine";0,99;37,74;46,27
"NO07";"Northern Norway";"Communication & Textual Studies";1,33;45,41;15,4
"NO07";"Northern Norway";"Engineering";0,65;30,75;42,31
"NO07";"Northern Norway";"Historical Studies";0,63;40,84;25,31
"NO07";"Northern Norway";"Information & Communication Technologies";0,53;31,37;44,75
"NO07";"Northern Norway";"Mathematics & Statistics";0,78;30,44;51,17
"NO07";"Northern Norway";"Philosophy & Theology";1,2;47,73;13,98
"NO07";"Northern Norway";"Physics & Astronomy";0,29;31,79;70,4
"NO07";"Northern Norway";"Psychology & Cognitive Sciences";0,92;43;47,52
"NO07";"Northern Norway";"Public Health & Health Services";2,68;50,89;44,42
"NO07";"Northern Norway";"Social Sciences";1,02;44,39;26,24
"NO07";"Northern Norway";"Visual & Performing Arts";0,5;41,45;9,92
"NO07";"Northern Norway";"Earth & Environmental Sciences";2,84;46,34;65,54
"NO07";"Northern Norway";"Economics & Business";1,1;39,06;44,6
"NO07";"Northern Norway";"Enabling & Strategic Technologies";0,44;30,28;50,56
"PL11";"Lodz Province";"Engineering";1,14;50,89;42,31
"PL11";"Lodz Province";"Historical Studies";0,39;34,5;25,31
"PL11";"Lodz Province";"Information & Communication Technologies";0,72;41,39;44,75
"PL11";"Lodz Province";"Mathematics & Statistics";1,48;52,74;51,17
"PL11";"Lodz Province";"Philosophy & Theology";0,61;30,69;13,98
"PL11";"Lodz Province";"Physics & Astronomy";0,79;40,08;70,4
"PL11";"Lodz Province";"Psychology & Cognitive Sciences";0,36;29,66;47,52
"PL11";"Lodz Province";"Public Health & Health Services";0,5;25,97;44,42
"PL11";"Lodz Province";"Social Sciences";0,39;34,97;26,24
"PL11";"Lodz Province";"Visual & Performing Arts";0,48;32,82;9,92
"PL11";"Lodz Province";"Built Environment & Design";0,66;35,63;35,47
"PL11";"Lodz Province";"Chemistry";2,27;55,16;51,19
"PL11";"Lodz Province";"Clinical Medicine";1,2;48,23;46,27
"PL11";"Lodz Province";"Communication & Textual Studies";1,77;37,04;15,4
"PL11";"Lodz Province";"Earth & Environmental Sciences";0,49;38,47;65,54
"PL11";"Lodz Province";"Economics & Business";0,63;35,69;44,6
"PL11";"Lodz Province";"Agriculture, Fisheries & Forestry";1,02;50,81;46,15
"PL11";"Lodz Province";"Biology";1,03;48,16;65,01
"PL11";"Lodz Province";"Biomedical Research";0,83;33,62;61,3
"PL11";"Lodz Province";"Enabling & Strategic Technologies";1,03;50,63;50,56
"PL12";"Mazovia Province";"Agriculture, Fisheries & Forestry";1,36;44,34;46,15
"PL12";"Mazovia Province";"Biology";0,76;39,53;65,01
"PL12";"Mazovia Province";"Biomedical Research";0,76;27,71;61,3
"PL12";"Mazovia Province";"Built Environment & Design";0,67;35,25;35,47
"PL12";"Mazovia Province";"Chemistry";1,29;54,76;51,19
"PL12";"Mazovia Province";"Clinical Medicine";0,74;36,15;46,27
"PL12";"Mazovia Province";"Communication & Textual Studies";1,53;36,25;15,4
"PL12";"Mazovia Province";"Earth & Environmental Sciences";0,99;37,15;65,54
"PL12";"Mazovia Province";"Economics & Business";0,75;35,94;44,6
"PL12";"Mazovia Province";"Enabling & Strategic Technologies";1,3;54,36;50,56
"PL12";"Mazovia Province";"Engineering";1,19;53,42;42,31
"PL12";"Mazovia Province";"Historical Studies";0,83;33,8;25,31
"PL12";"Mazovia Province";"Information & Communication Technologies";1,14;50,42;44,75
"PL12";"Mazovia Province";"Mathematics & Statistics";1,44;53,8;51,17
"PL12";"Mazovia Province";"Philosophy & Theology";0,86;31,68;13,98
"PL12";"Mazovia Province";"Physics & Astronomy";1,5;52,33;70,4
"PL12";"Mazovia Province";"Psychology & Cognitive Sciences";0,72;29,13;47,52
"PL12";"Mazovia Province";"Public Health & Health Services";0,38;22,77;44,42
"PL12";"Mazovia Province";"Social Sciences";0,59;32,89;26,24
"PL12";"Mazovia Province";"Visual & Performing Arts";0,71;31,66;9,92
"PL21";"Lesser Poland Province";"Agriculture, Fisheries & Forestry";1,38;62,13;46,15
"PL21";"Lesser Poland Province";"Biology";1,14;60,92;65,01
"PL21";"Lesser Poland Province";"Information & Communication Technologies";0,86;54,5;44,75
"PL21";"Lesser Poland Province";"Mathematics & Statistics";1,48;64,25;51,17
"PL21";"Lesser Poland Province";"Biomedical Research";0,58;45,72;61,3
"PL21";"Lesser Poland Province";"Physics & Astronomy";1,63;65,27;70,4
"PL21";"Lesser Poland Province";"Built Environment & Design";0,7;47,83;35,47
"PL21";"Lesser Poland Province";"Chemistry";1,4;66,73;51,19
"PL21";"Lesser Poland Province";"Philosophy & Theology";1,11;54,97;13,98
"PL21";"Lesser Poland Province";"Historical Studies";0,57;50,93;25,31
"PL21";"Lesser Poland Province";"Clinical Medicine";0,63;49,09;46,27
"PL21";"Lesser Poland Province";"Psychology & Cognitive Sciences";0,47;44,99;47,52
"PL21";"Lesser Poland Province";"Public Health & Health Services";0,36;40,5;44,42
"PL21";"Lesser Poland Province";"Enabling & Strategic Technologies";1,33;63,1;50,56
"PL21";"Lesser Poland Province";"Engineering";1,59;62,03;42,31
"PL21";"Lesser Poland Province";"Social Sciences";0,44;48,03;26,24
"PL21";"Lesser Poland Province";"Communication & Textual Studies";1,47;53,05;15,4
"PL21";"Lesser Poland Province";"Earth & Environmental Sciences";1,39;59,82;65,54
"PL21";"Lesser Poland Province";"Economics & Business";0,35;47,66;44,6
"PL21";"Lesser Poland Province";"Visual & Performing Arts";0,99;54,63;9,92
"PL22";"Silesia Province";"Agriculture, Fisheries & Forestry";1,35;41,69;46,15
"PL22";"Silesia Province";"Biology";0,67;37,76;65,01
"PL22";"Silesia Province";"Biomedical Research";0,45;25,44;61,3
"PL22";"Silesia Province";"Built Environment & Design";0,52;32,97;35,47
"PL22";"Silesia Province";"Chemistry";1,31;46,34;51,19
"PL22";"Silesia Province";"Clinical Medicine";0,79;30,78;46,27
"PL22";"Silesia Province";"Communication & Textual Studies";1,08;33,88;15,4
"PL22";"Silesia Province";"Earth & Environmental Sciences";1,07;41,54;65,54
"PL22";"Silesia Province";"Economics & Business";0,67;33,59;44,6
"PL22";"Silesia Province";"Enabling & Strategic Technologies";1,8;47,7;50,56
"PL22";"Silesia Province";"Engineering";2,4;47,85;42,31
"PL22";"Silesia Province";"Historical Studies";0,15;31,23;25,31
"PL22";"Silesia Province";"Information & Communication Technologies";1,16;45,03;44,75
"PL22";"Silesia Province";"Mathematics & Statistics";1,02;40,69;51,17
"PL22";"Silesia Province";"Philosophy & Theology";0,45;27,99;13,98
"PL22";"Silesia Province";"Physics & Astronomy";0,92;35,52;70,4
"PL22";"Silesia Province";"Psychology & Cognitive Sciences";0,2;27,1;47,52
"PL22";"Silesia Province";"Public Health & Health Services";0,31;23,67;44,42
"PL22";"Silesia Province";"Social Sciences";0,32;31,34;26,24
"PL22";"Silesia Province";"Visual & Performing Arts";0,22;29,3;9,92
"PL31";"Lublin Province";"Agriculture, Fisheries & Forestry";5,58;40,88;46,15
"PL31";"Lublin Province";"Biology";1,11;36,66;65,01
"PL31";"Lublin Province";"Information & Communication Technologies";0,4;35,98;44,75
"PL31";"Lublin Province";"Mathematics & Statistics";0,92;37,57;51,17
"PL31";"Lublin Province";"Built Environment & Design";0,71;31,51;35,47
"PL31";"Lublin Province";"Chemistry";1,9;44,56;51,19
"PL31";"Lublin Province";"Biomedical Research";0,77;28,59;61,3
"PL31";"Lublin Province";"Historical Studies";0,26;32,53;25,31
"PL31";"Lublin Province";"Philosophy & Theology";2,2;37,52;13,98
"PL31";"Lublin Province";"Physics & Astronomy";0,74;35,71;70,4
"PL31";"Lublin Province";"Psychology & Cognitive Sciences";0,48;29,24;47,52
"PL31";"Lublin Province";"Communication & Textual Studies";1,25;35,92;15,4
"PL31";"Lublin Province";"Earth & Environmental Sciences";1,04;40,51;65,54
"PL31";"Lublin Province";"Public Health & Health Services";0,23;26,57;44,42
"PL31";"Lublin Province";"Clinical Medicine";0,82;31,16;46,27
"PL31";"Lublin Province";"Engineering";1,2;43,39;42,31
"PL31";"Lublin Province";"Social Sciences";0,31;31,71;26,24
"PL31";"Lublin Province";"Visual & Performing Arts";0,06;31,37;9,92
"PL31";"Lublin Province";"Economics & Business";0,37;31,98;44,6
"PL31";"Lublin Province";"Enabling & Strategic Technologies";1,29;44,16;50,56
"PL32";"Subcarpathia Province";"Agriculture, Fisheries & Forestry";1,33;46,03;46,15
"PL32";"Subcarpathia Province";"Biomedical Research";0,56;28,19;61,3
"PL32";"Subcarpathia Province";"Built Environment & Design";0,59;35,14;35,47
"PL32";"Subcarpathia Province";"Chemistry";1,42;55,36;51,19
"PL32";"Subcarpathia Province";"Biology";0,96;41,16;65,01
"PL32";"Subcarpathia Province";"Communication & Textual Studies";0,57;29,07;15,4
"PL32";"Subcarpathia Province";"Earth & Environmental Sciences";1,17;45,1;65,54
"PL32";"Subcarpathia Province";"Economics & Business";0,58;34,26;44,6
"PL32";"Subcarpathia Province";"Clinical Medicine";0,53;35,67;46,27
"PL32";"Subcarpathia Province";"Enabling & Strategic Technologies";1,5;55,11;50,56
"PL32";"Subcarpathia Province";"Engineering";2,23;54,3;42,31
"PL32";"Subcarpathia Province";"Historical Studies";0,58;31,68;25,31
"PL32";"Subcarpathia Province";"Information & Communication Technologies";1,22;50,42;44,75
"PL32";"Subcarpathia Province";"Mathematics & Statistics";2,66;53,89;51,17
"PL32";"Subcarpathia Province";"Philosophy & Theology";0,49;28,25;13,98
"PL32";"Subcarpathia Province";"Physics & Astronomy";1,17;53,39;70,4
"PL32";"Subcarpathia Province";"Psychology & Cognitive Sciences";0,21;26,21;47,52
"PL32";"Subcarpathia Province";"Public Health & Health Services";0,58;20,7;44,42
"PL32";"Subcarpathia Province";"Social Sciences";0,3;30,71;26,24
"PL32";"Subcarpathia Province";"Visual & Performing Arts";0,17;29,44;9,92
"PL33";"Swietokrzyskie";"Agriculture, Fisheries & Forestry";0,57;31,54;46,15
"PL33";"Swietokrzyskie";"Biology";0,83;30,45;65,01
"PL33";"Swietokrzyskie";"Information & Communication Technologies";0,72;37,67;44,75
"PL33";"Swietokrzyskie";"Mathematics & Statistics";1,42;41,05;51,17
"PL33";"Swietokrzyskie";"Biomedical Research";0,43;28,12;61,3
"PL33";"Swietokrzyskie";"Built Environment & Design";1,66;39,09;35,47
"PL33";"Swietokrzyskie";"Chemistry";0,88;36,29;51,19
"PL33";"Swietokrzyskie";"Philosophy & Theology";0,44;28,31;13,98
"PL33";"Swietokrzyskie";"Historical Studies";0,23;28,56;25,31
"PL33";"Swietokrzyskie";"Clinical Medicine";0,69;30,68;46,27
"PL33";"Swietokrzyskie";"Physics & Astronomy";1,48;42,89;70,4
"PL33";"Swietokrzyskie";"Psychology & Cognitive Sciences";0,09;28,41;47,52
"PL33";"Swietokrzyskie";"Communication & Textual Studies";1,12;27,44;15,4
"PL33";"Swietokrzyskie";"Earth & Environmental Sciences";1,23;38,91;65,54
"PL33";"Swietokrzyskie";"Public Health & Health Services";1,43;32,14;44,42
"PL33";"Swietokrzyskie";"Social Sciences";0,24;29,84;26,24
"PL33";"Swietokrzyskie";"Engineering";2,29;43,22;42,31
"PL33";"Swietokrzyskie";"Visual & Performing Arts";0,51;29,51;9,92
"PL33";"Swietokrzyskie";"Economics & Business";0,42;31,71;44,6
"PL33";"Swietokrzyskie";"Enabling & Strategic Technologies";1,7;43,69;50,56
"PL34";"Podlasie Province";"Agriculture, Fisheries & Forestry";1;27,5;46,15
"PL34";"Podlasie Province";"Biomedical Research";0,86;22,18;61,3
"PL34";"Podlasie Province";"Built Environment & Design";0,64;21,85;35,47
"PL34";"Podlasie Province";"Chemistry";0,86;27,84;51,19
"PL34";"Podlasie Province";"Biology";1,31;29,13;65,01
"PL34";"Podlasie Province";"Communication & Textual Studies";0,76;21,49;15,4
"PL34";"Podlasie Province";"Earth & Environmental Sciences";0,97;22,78;65,54
"PL34";"Podlasie Province";"Economics & Business";0,62;22,33;44,6
"PL34";"Podlasie Province";"Clinical Medicine";1,13;31,76;46,27
"PL34";"Podlasie Province";"Enabling & Strategic Technologies";0,79;25,72;50,56
"PL34";"Podlasie Province";"Engineering";2,33;30,34;42,31
"PL34";"Podlasie Province";"Historical Studies";0,19;21,26;25,31
"PL34";"Podlasie Province";"Information & Communication Technologies";0,9;24,11;44,75
"PL34";"Podlasie Province";"Mathematics & Statistics";1,65;32,41;51,17
"PL34";"Podlasie Province";"Philosophy & Theology";2,45;26,1;13,98
"PL34";"Podlasie Province";"Physics & Astronomy";0,69;24,58;70,4
"PL34";"Podlasie Province";"Psychology & Cognitive Sciences";0,19;19,79;47,52
"PL34";"Podlasie Province";"Public Health & Health Services";0,31;18,65;44,42
"PL34";"Podlasie Province";"Social Sciences";0,16;21,53;26,24
"PL34";"Podlasie Province";"Visual & Performing Arts";0,14;20,78;9,92
"PL41";"Wielkopolska Province";"Built Environment & Design";0,6;46,41;35,47
"PL41";"Wielkopolska Province";"Agriculture, Fisheries & Forestry";1,94;59,56;46,15
"PL41";"Wielkopolska Province";"Historical Studies";1,04;54,47;25,31
"PL41";"Wielkopolska Province";"Information & Communication Technologies";1,01;57,03;44,75
"PL41";"Wielkopolska Province";"Biology";1,85;59,44;65,01
"PL41";"Wielkopolska Province";"Physics & Astronomy";0,81;47,79;70,4
"PL41";"Wielkopolska Province";"Psychology & Cognitive Sciences";0,6;42,13;47,52
"PL41";"Wielkopolska Province";"Mathematics & Statistics";1,09;60,6;51,17
"PL41";"Wielkopolska Province";"Biomedical Research";0,91;40,37;61,3
"PL41";"Wielkopolska Province";"Engineering";1,25;58,13;42,31
"PL41";"Wielkopolska Province";"Chemistry";1,73;59,5;51,19
"PL41";"Wielkopolska Province";"Philosophy & Theology";0,8;43,63;13,98
"PL41";"Wielkopolska Province";"Clinical Medicine";0,81;45;46,27
"PL41";"Wielkopolska Province";"Communication & Textual Studies";2,85;51,74;15,4
"PL41";"Wielkopolska Province";"Public Health & Health Services";0,3;38,4;44,42
"PL41";"Wielkopolska Province";"Enabling & Strategic Technologies";0,93;53,07;50,56
"PL41";"Wielkopolska Province";"Social Sciences";0,52;46,6;26,24
"PL41";"Wielkopolska Province";"Visual & Performing Arts";0,9;52,61;9,92
"PL41";"Wielkopolska Province";"Earth & Environmental Sciences";1,14;57,78;65,54
"PL41";"Wielkopolska Province";"Economics & Business";0,69;47,46;44,6
"PL42";"West Pomerania Province";"Enabling & Strategic Technologies";0,97;35,97;50,56
"PL42";"West Pomerania Province";"Agriculture, Fisheries & Forestry";2,03;41,69;46,15
"PL42";"West Pomerania Province";"Biology";1,39;40,79;65,01
"PL42";"West Pomerania Province";"Biomedical Research";0,83;23,85;61,3
"PL42";"West Pomerania Province";"Built Environment & Design";0,7;27,32;35,47
"PL42";"West Pomerania Province";"Chemistry";1,35;40,28;51,19
"PL42";"West Pomerania Province";"Clinical Medicine";0,85;27,74;46,27
"PL42";"West Pomerania Province";"Communication & Textual Studies";0,7;23,57;15,4
"PL42";"West Pomerania Province";"Earth & Environmental Sciences";1,08;39,01;65,54
"PL42";"West Pomerania Province";"Economics & Business";0,77;27,33;44,6
"PL42";"West Pomerania Province";"Engineering";2,26;40,54;42,31
"PL42";"West Pomerania Province";"Historical Studies";0,24;25,35;25,31
"PL42";"West Pomerania Province";"Information & Communication Technologies";1,17;38,15;44,75
"PL42";"West Pomerania Province";"Mathematics & Statistics";0,86;35,18;51,17
"PL42";"West Pomerania Province";"Philosophy & Theology";0,85;20,93;13,98
"PL42";"West Pomerania Province";"Physics & Astronomy";0,7;29,73;70,4
"PL42";"West Pomerania Province";"Psychology & Cognitive Sciences";0,17;20,95;47,52
"PL42";"West Pomerania Province";"Public Health & Health Services";0,37;18,48;44,42
"PL42";"West Pomerania Province";"Social Sciences";0,31;25,4;26,24
"PL42";"West Pomerania Province";"Visual & Performing Arts";0,23;23,75;9,92
"PL43";"Lubusz Province";"Historical Studies";0,63;41,27;25,31
"PL43";"Lubusz Province";"Information & Communication Technologies";1,41;55,98;44,75
"PL43";"Lubusz Province";"Mathematics & Statistics";2,97;54,18;51,17
"PL43";"Lubusz Province";"Philosophy & Theology";1,67;46,67;13,98
"PL43";"Lubusz Province";"Physics & Astronomy";1,54;54,4;70,4
"PL43";"Lubusz Province";"Psychology & Cognitive Sciences";0,34;38,62;47,52
"PL43";"Lubusz Province";"Engineering";3,18;55,65;42,31
"PL43";"Lubusz Province";"Public Health & Health Services";0,21;34,66;44,42
"PL43";"Lubusz Province";"Social Sciences";0,26;41,59;26,24
"PL43";"Lubusz Province";"Visual & Performing Arts";0;38,99;9,92
"PL43";"Lubusz Province";"Built Environment & Design";0,49;40,75;35,47
"PL43";"Lubusz Province";"Agriculture, Fisheries & Forestry";0,88;42,94;46,15
"PL43";"Lubusz Province";"Biology";1,45;45,79;65,01
"PL43";"Lubusz Province";"Biomedical Research";0,33;33,5;61,3
"PL43";"Lubusz Province";"Earth & Environmental Sciences";0,81;42,09;65,54
"PL43";"Lubusz Province";"Chemistry";0,18;47,83;51,19
